ts_utc,ccy,spread_pct,ccy_mean_spread_pct,spread_ratio,n_prior_readings
2026-09-20T08:05:43.666334+00:00,MXN,1.1879,0.9379,1.2666,338
2026-09-20T08:05:43.666334+00:00,MZN,0.1076,0.2307,0.4664,338
2026-09-20T08:05:43.666334+00:00,NPR,8.0149,14.4406,0.555,266
2026-09-20T08:05:43.666334+00:00,PEN,1.3176,0.6322,2.0842,338
2026-09-20T08:05:43.666334+00:00,PHP,0.3817,0.3693,1.0336,338
2026-09-20T08:05:43.666334+00:00,PKR,0.1144,0.2144,0.5336,403
2026-09-20T08:05:43.666334+00:00,QAR,3.8623,3.7712,1.0242,338
2026-09-20T08:05:43.666334+00:00,RWF,0.3151,0.3598,0.8758,338
2026-09-20T08:05:43.666334+00:00,SAR,1.0499,1.1041,0.9509,338
2026-09-20T08:05:43.666334+00:00,SDG,38.57,8.1804,4.7149,338
2026-09-20T08:05:43.666334+00:00,SYP,2.4909,2.8807,0.8647,332
2026-09-20T08:05:43.666334+00:00,TND,4.7876,3.7611,1.2729,338
2026-09-20T08:05:43.666334+00:00,TRY,2.9928,3.7176,0.805,338
2026-09-20T08:05:43.666334+00:00,TZS,0.6922,0.4365,1.5859,338
2026-09-20T08:05:43.666334+00:00,UAH,-3.9286,-3.3495,,338
2026-09-20T08:05:43.666334+00:00,UGX,-0.0619,0.1741,-0.3556,338
2026-09-20T08:05:43.666334+00:00,VES,0.8099,0.5163,1.5686,338
2026-09-20T08:05:43.666334+00:00,VND,0.0675,0.1091,0.6184,403
2026-09-20T08:05:43.666334+00:00,XAF,-0.0634,-0.1326,,338
2026-09-20T08:05:43.666334+00:00,XOF,-2.1354,-2.5126,,338
2026-09-20T08:05:43.666334+00:00,ZAR,6.5491,5.4516,1.2013,338
2026-09-20T08:05:43.666334+00:00,ZMW,-0.0982,0.5518,-0.178,338
2026-09-20T09:05:38.045005+00:00,AED,1.4182,1.2934,1.0965,339
2026-09-20T09:05:38.045005+00:00,AFN,6.3032,5.5348,1.1388,302
2026-09-20T09:05:38.045005+00:00,AMD,0.7962,1.3141,0.6059,339
2026-09-20T09:05:38.045005+00:00,AOA,-30.354,-28.9689,,339
2026-09-20T09:05:38.045005+00:00,ARS,0.9465,0.5439,1.7401,339
2026-09-20T09:05:38.045005+00:00,AZN,1.791,1.7866,1.0025,339
2026-09-20T09:05:38.045005+00:00,BDT,-0.4149,0.2114,-1.9627,404
2026-09-20T09:05:38.045005+00:00,BND,4.7299,-0.6003,,339
2026-09-20T09:05:38.045005+00:00,BOB,2.0202,0.7953,2.5402,404
2026-09-20T09:05:38.045005+00:00,CLP,1.9678,0.8922,2.2055,339
2026-09-20T09:05:38.045005+00:00,COP,1.4043,0.866,1.6216,339
2026-09-20T09:05:38.045005+00:00,DZD,1.63,2.5151,0.6481,339
2026-09-20T09:05:38.045005+00:00,EGP,-0.8422,-0.0958,,404
2026-09-20T09:05:38.045005+00:00,GEL,0.7692,0.7556,1.018,339
2026-09-20T09:05:38.045005+00:00,IDR,0.225,0.3005,0.7487,339
2026-09-20T09:05:38.045005+00:00,INR,-2.2133,-0.5797,,339
2026-09-20T09:05:38.045005+00:00,IQD,0.8604,1.0006,0.8599,339
2026-09-20T09:05:38.045005+00:00,JOD,0.7057,0.8279,0.8524,339
2026-09-20T09:05:38.045005+00:00,KES,0.1468,0.6977,0.2104,404
2026-09-20T09:05:38.045005+00:00,KHR,0.9122,1.7773,0.5133,339
2026-09-20T09:05:38.045005+00:00,KWD,0.9724,1.0017,0.9708,339
2026-09-20T09:05:38.045005+00:00,KZT,2.9152,4.3263,0.6738,339
2026-09-20T09:05:38.045005+00:00,LAK,0.6023,1.0361,0.5813,339
2026-09-20T09:05:38.045005+00:00,LBP,0.6708,2.4021,0.2793,404
2026-09-20T09:05:38.045005+00:00,LKR,0.6423,0.732,0.8774,339
2026-09-20T09:05:38.045005+00:00,MAD,1.0157,0.9468,1.0728,339
2026-09-20T09:05:38.045005+00:00,MNT,0.7965,0.9853,0.8084,339
2026-09-20T09:05:38.045005+00:00,MXN,1.2765,0.9386,1.36,339
2026-09-20T09:05:38.045005+00:00,MZN,0.3097,0.2304,1.3444,339
2026-09-20T09:05:38.045005+00:00,NPR,8.1421,14.4165,0.5648,267
2026-09-20T09:05:38.045005+00:00,PEN,1.2735,0.6342,2.008,339
2026-09-20T09:05:38.045005+00:00,PHP,0.3261,0.3693,0.883,339
2026-09-20T09:05:38.045005+00:00,PKR,0.1531,0.2141,0.715,404
2026-09-20T09:05:38.045005+00:00,QAR,3.3264,3.7715,0.882,339
2026-09-20T09:05:38.045005+00:00,RWF,0.1879,0.3597,0.5224,339
2026-09-20T09:05:38.045005+00:00,SAR,1.0499,1.1039,0.951,339
2026-09-20T09:05:38.045005+00:00,SDG,37.6596,8.2701,4.5537,339
2026-09-20T09:05:38.045005+00:00,SYP,1.1809,2.8795,0.4101,333
2026-09-20T09:05:38.045005+00:00,TND,5.2469,3.7641,1.3939,339
2026-09-20T09:05:38.045005+00:00,TRY,3.3081,3.7155,0.8904,339
2026-09-20T09:05:38.045005+00:00,TZS,0.5923,0.4372,1.3547,339
2026-09-20T09:05:38.045005+00:00,UAH,-4.1233,-3.3512,,339
2026-09-20T09:05:38.045005+00:00,UGX,-0.0474,0.1734,-0.2734,339
2026-09-20T09:05:38.045005+00:00,VES,0.8146,0.5172,1.5751,339
2026-09-20T09:05:38.045005+00:00,VND,0.0656,0.109,0.6016,404
2026-09-20T09:05:38.045005+00:00,XAF,-0.0947,-0.1324,,339
2026-09-20T09:05:38.045005+00:00,XOF,-3.2451,-2.5115,,339
2026-09-20T09:05:38.045005+00:00,ZAR,6.641,5.4548,1.2175,339
2026-09-20T09:05:38.045005+00:00,ZMW,0.049,0.5499,0.0891,339
2026-09-20T10:05:40.912099+00:00,AED,1.1584,1.2938,0.8953,340
2026-09-20T10:05:40.912099+00:00,AFN,5.0851,5.5374,0.9183,303
2026-09-20T10:05:40.912099+00:00,AMD,0.6079,1.3126,0.4631,340
2026-09-20T10:05:40.912099+00:00,AOA,-30.3735,-28.973,,340
2026-09-20T10:05:40.912099+00:00,ARS,0.7893,0.5451,1.448,340
2026-09-20T10:05:40.912099+00:00,AZN,1.791,1.7866,1.0025,340
2026-09-20T10:05:40.912099+00:00,BDT,-0.2696,0.2098,-1.2847,405
2026-09-20T10:05:40.912099+00:00,BND,4.429,-0.5847,,340
2026-09-20T10:05:40.912099+00:00,BOB,1.3857,0.7983,1.7358,405
2026-09-20T10:05:40.912099+00:00,CLP,1.3922,0.8954,1.5549,340
2026-09-20T10:05:40.912099+00:00,COP,1.3953,0.8676,1.6083,340
2026-09-20T10:05:40.912099+00:00,DZD,1.9183,2.5125,0.7635,340
2026-09-20T10:05:40.912099+00:00,EGP,-0.6723,-0.0976,,405
2026-09-20T10:05:40.912099+00:00,GEL,0.7692,0.7557,1.0179,340
2026-09-20T10:05:40.912099+00:00,IDR,0.1738,0.3003,0.5788,340
2026-09-20T10:05:40.912099+00:00,INR,-2.3062,-0.5845,,340
2026-09-20T10:05:40.912099+00:00,IQD,0.8256,1.0002,0.8254,340
2026-09-20T10:05:40.912099+00:00,JOD,0.7057,0.8276,0.8528,340
2026-09-20T10:05:40.912099+00:00,KES,0.1351,0.6963,0.194,405
2026-09-20T10:05:40.912099+00:00,KHR,1.0831,1.7747,0.6103,340
2026-09-20T10:05:40.912099+00:00,KWD,0.9724,1.0016,0.9709,340
2026-09-20T10:05:40.912099+00:00,KZT,2.0408,4.3222,0.4722,340
2026-09-20T10:05:40.912099+00:00,LAK,0.5535,1.0348,0.5349,340
2026-09-20T10:05:40.912099+00:00,LBP,0.4747,2.3978,0.198,405
2026-09-20T10:05:40.912099+00:00,LKR,0.3797,0.7318,0.5189,340
2026-09-20T10:05:40.912099+00:00,MAD,0.9142,0.947,0.9654,340
2026-09-20T10:05:40.912099+00:00,MNT,0.9324,0.9848,0.9468,340
2026-09-20T10:05:40.912099+00:00,MXN,1.3053,0.9396,1.3892,340
2026-09-20T10:05:40.912099+00:00,MZN,0.3506,0.2306,1.5204,340
2026-09-20T10:05:40.912099+00:00,NPR,8.1585,14.3931,0.5668,268
2026-09-20T10:05:40.912099+00:00,PEN,1.2735,0.6361,2.0021,340
2026-09-20T10:05:40.912099+00:00,PHP,0.3659,0.3692,0.9911,340
2026-09-20T10:05:40.912099+00:00,PKR,0.1513,0.214,0.7071,405
2026-09-20T10:05:40.912099+00:00,QAR,3.2579,3.7702,0.8641,340
2026-09-20T10:05:40.912099+00:00,RWF,0.1301,0.3592,0.3622,340
2026-09-20T10:05:40.912099+00:00,SAR,1.0499,1.1038,0.9512,340
2026-09-20T10:05:40.912099+00:00,SDG,35.6502,8.3565,4.2662,340
2026-09-20T10:05:40.912099+00:00,SYP,1.3425,2.8744,0.4671,334
2026-09-20T10:05:40.912099+00:00,TND,5.0887,3.7684,1.3503,340
2026-09-20T10:05:40.912099+00:00,TRY,2.9205,3.7143,0.7863,340
2026-09-20T10:05:40.912099+00:00,TZS,0.436,0.4377,0.9962,340
2026-09-20T10:05:40.912099+00:00,UAH,-4.2729,-3.3535,,340
2026-09-20T10:05:40.912099+00:00,UGX,-0.062,0.1727,-0.3589,340
2026-09-20T10:05:40.912099+00:00,VES,0.8579,0.5181,1.656,340
2026-09-20T10:05:40.912099+00:00,VND,0.0559,0.1089,0.5131,405
2026-09-20T10:05:40.912099+00:00,XAF,-0.1987,-0.1323,,340
2026-09-20T10:05:40.912099+00:00,XOF,-1.3296,-2.5137,,340
2026-09-20T10:05:40.912099+00:00,ZAR,7.7547,5.4583,1.4207,340
2026-09-20T10:05:40.912099+00:00,ZMW,-0.0737,0.5484,-0.1344,340
2026-09-20T11:05:38.898561+00:00,AED,1.0899,1.2934,0.8427,341
2026-09-20T11:05:38.898561+00:00,AFN,7.3961,5.5359,1.336,304
2026-09-20T11:05:38.898561+00:00,AMD,0.7277,1.3105,0.5553,341
2026-09-20T11:05:38.898561+00:00,AOA,-30.3735,-28.9771,,341
2026-09-20T11:05:38.898561+00:00,ARS,0.6793,0.5458,1.2445,341
2026-09-20T11:05:38.898561+00:00,AZN,1.791,1.7866,1.0025,341
2026-09-20T11:05:38.898561+00:00,BDT,-0.1759,0.2087,-0.843,406
2026-09-20T11:05:38.898561+00:00,BND,4.2406,-0.57,,341
2026-09-20T11:05:38.898561+00:00,BOB,0.7955,0.7998,0.9947,406
2026-09-20T11:05:38.898561+00:00,CLP,1.3508,0.8968,1.5062,341
2026-09-20T11:05:38.898561+00:00,COP,1.3475,0.8691,1.5504,341
2026-09-20T11:05:38.898561+00:00,DZD,1.9185,2.5107,0.7641,341
2026-09-20T11:05:38.898561+00:00,EGP,-0.6535,-0.099,,406
2026-09-20T11:05:38.898561+00:00,GEL,0.7692,0.7557,1.0179,341
2026-09-20T11:05:38.898561+00:00,IDR,0.2023,0.2999,0.6745,341
2026-09-20T11:05:38.898561+00:00,INR,-2.3894,-0.5895,,341
2026-09-20T11:05:38.898561+00:00,IQD,0.7811,0.9997,0.7813,341
2026-09-20T11:05:38.898561+00:00,JOD,0.7057,0.8272,0.8531,341
2026-09-20T11:05:38.898561+00:00,KES,0.0579,0.695,0.0833,406
2026-09-20T11:05:38.898561+00:00,KHR,0.8134,1.7727,0.4588,341
2026-09-20T11:05:38.898561+00:00,KWD,0.9724,1.0015,0.971,341
2026-09-20T11:05:38.898561+00:00,KZT,1.8277,4.3155,0.4235,341
2026-09-20T11:05:38.898561+00:00,LAK,0.6001,1.0334,0.5807,341
2026-09-20T11:05:38.898561+00:00,LBP,0.6424,2.3931,0.2684,406
2026-09-20T11:05:38.898561+00:00,LKR,0.5359,0.7307,0.7334,341
2026-09-20T11:05:38.898561+00:00,MAD,0.9142,0.9469,0.9655,341
2026-09-20T11:05:38.898561+00:00,MNT,0.7842,0.9846,0.7965,341
2026-09-20T11:05:38.898561+00:00,MXN,1.6553,0.9407,1.7596,341
2026-09-20T11:05:38.898561+00:00,MZN,0.7166,0.2309,3.1029,341
2026-09-20T11:05:38.898561+00:00,NPR,8.1684,14.3699,0.5684,269
2026-09-20T11:05:38.898561+00:00,PEN,1.1852,0.638,1.8578,341
2026-09-20T11:05:38.898561+00:00,PHP,0.3262,0.3692,0.8836,341
2026-09-20T11:05:38.898561+00:00,PKR,0.2058,0.2138,0.9625,406
2026-09-20T11:05:38.898561+00:00,QAR,2.8396,3.7687,0.7535,341
2026-09-20T11:05:38.898561+00:00,RWF,0.1832,0.3585,0.511,341
2026-09-20T11:05:38.898561+00:00,SAR,1.3123,1.1036,1.1891,341
2026-09-20T11:05:38.898561+00:00,SDG,36.3394,8.4366,4.3074,341
2026-09-20T11:05:38.898561+00:00,SYP,1.6865,2.8698,0.5877,335
2026-09-20T11:05:38.898561+00:00,TND,4.1828,3.7723,1.1088,341
2026-09-20T11:05:38.898561+00:00,TRY,2.8026,3.712,0.755,341
2026-09-20T11:05:38.898561+00:00,TZS,0.4239,0.4377,0.9685,341
2026-09-20T11:05:38.898561+00:00,UAH,-4.5679,-3.3562,,341
2026-09-20T11:05:38.898561+00:00,UGX,-0.1099,0.172,-0.6388,341
2026-09-20T11:05:38.898561+00:00,VES,0.6834,0.5191,1.3166,341
2026-09-20T11:05:38.898561+00:00,VND,0.0849,0.1088,0.7803,406
2026-09-20T11:05:38.898561+00:00,XAF,-0.1995,-0.1325,,341
2026-09-20T11:05:38.898561+00:00,XOF,-1.4695,-2.5102,,341
2026-09-20T11:05:38.898561+00:00,ZAR,6.9006,5.465,1.2627,341
2026-09-20T11:05:38.898561+00:00,ZMW,-0.0492,0.5466,-0.09,341
2026-09-20T12:05:37.686856+00:00,AED,1.2139,1.2928,0.939,342
2026-09-20T12:05:37.686856+00:00,AFN,6.2241,5.542,1.1231,305
2026-09-20T12:05:37.686856+00:00,AMD,0.6863,1.3088,0.5244,342
2026-09-20T12:05:37.686856+00:00,AOA,-30.3735,-28.9812,,342
2026-09-20T12:05:37.686856+00:00,ARS,0.6586,0.5462,1.2058,342
2026-09-20T12:05:37.686856+00:00,AZN,1.791,1.7866,1.0025,342
2026-09-20T12:05:37.686856+00:00,BDT,-0.0898,0.2077,-0.4323,407
2026-09-20T12:05:37.686856+00:00,BND,4.0517,-0.5559,,342
2026-09-20T12:05:37.686856+00:00,BOB,0.586,0.7997,0.7327,407
2026-09-20T12:05:37.686856+00:00,CLP,0.9651,0.8982,1.0745,342
2026-09-20T12:05:37.686856+00:00,COP,1.2002,0.8705,1.3787,342
2026-09-20T12:05:37.686856+00:00,DZD,1.5412,2.509,0.6143,342
2026-09-20T12:05:37.686856+00:00,EGP,-0.7388,-0.1004,,407
2026-09-20T12:05:37.686856+00:00,GEL,0.7692,0.7557,1.0178,342
2026-09-20T12:05:37.686856+00:00,IDR,0.2053,0.2996,0.6852,342
2026-09-20T12:05:37.686856+00:00,INR,-2.2573,-0.5948,,342
2026-09-20T12:05:37.686856+00:00,IQD,0.792,0.9991,0.7928,342
2026-09-20T12:05:37.686856+00:00,JOD,0.7057,0.8268,0.8535,342
2026-09-20T12:05:37.686856+00:00,KES,0.0849,0.6934,0.1224,407
2026-09-20T12:05:37.686856+00:00,KHR,0.8257,1.7699,0.4665,342
2026-09-20T12:05:37.686856+00:00,KWD,0.9724,1.0014,0.971,342
2026-09-20T12:05:37.686856+00:00,KZT,1.9985,4.3082,0.4639,342
2026-09-20T12:05:37.686856+00:00,LAK,0.6246,1.0321,0.6052,342
2026-09-20T12:05:37.686856+00:00,LBP,0.8648,2.3888,0.362,407
2026-09-20T12:05:37.686856+00:00,LKR,0.5119,0.7302,0.7011,342
2026-09-20T12:05:37.686856+00:00,MAD,0.7616,0.9468,0.8044,342
2026-09-20T12:05:37.686856+00:00,MNT,0.9565,0.984,0.972,342
2026-09-20T12:05:37.686856+00:00,MXN,1.1306,0.9428,1.1992,342
2026-09-20T12:05:37.686856+00:00,MZN,0.4255,0.2324,1.8312,342
2026-09-20T12:05:37.686856+00:00,NPR,8.1684,14.347,0.5693,270
2026-09-20T12:05:37.686856+00:00,PEN,1.0224,0.6396,1.5986,342
2026-09-20T12:05:37.686856+00:00,PHP,0.3022,0.3691,0.8188,342
2026-09-20T12:05:37.686856+00:00,PKR,0.2707,0.2138,1.2661,407
2026-09-20T12:05:37.686856+00:00,QAR,3.0342,3.766,0.8057,342
2026-09-20T12:05:37.686856+00:00,RWF,0.2348,0.358,0.6559,342
2026-09-20T12:05:37.686856+00:00,SAR,1.1803,1.1042,1.0689,342
2026-09-20T12:05:37.686856+00:00,SDG,36.3394,8.5181,4.2661,342
2026-09-20T12:05:37.686856+00:00,SYP,1.7646,2.8663,0.6156,336
2026-09-20T12:05:37.686856+00:00,TND,3.5631,3.7735,0.9442,342
2026-09-20T12:05:37.686856+00:00,TRY,2.9607,3.7093,0.7982,342
2026-09-20T12:05:37.686856+00:00,TZS,0.4076,0.4376,0.9314,342
2026-09-20T12:05:37.686856+00:00,UAH,-4.1631,-3.3597,,342
2026-09-20T12:05:37.686856+00:00,UGX,-0.0884,0.1712,-0.5163,342
2026-09-20T12:05:37.686856+00:00,VES,0.6199,0.5195,1.1932,342
2026-09-20T12:05:37.686856+00:00,VND,0.0849,0.1087,0.7807,407
2026-09-20T12:05:37.686856+00:00,XAF,-0.1492,-0.1327,,342
2026-09-20T12:05:37.686856+00:00,XOF,-2.9732,-2.5071,,342
2026-09-20T12:05:37.686856+00:00,ZAR,6.0678,5.4692,1.1094,342
2026-09-20T12:05:37.686856+00:00,ZMW,-0.2702,0.5449,-0.4959,342
2026-09-20T13:05:41.295213+00:00,AED,1.2002,1.2926,0.9285,343
2026-09-20T13:05:41.295213+00:00,AFN,5.1187,5.5442,0.9233,306
2026-09-20T13:05:41.295213+00:00,AMD,0.6987,1.307,0.5346,343
2026-09-20T13:05:41.295213+00:00,AOA,-30.3735,-28.9852,,343
2026-09-20T13:05:41.295213+00:00,ARS,0.6383,0.5465,1.1679,343
2026-09-20T13:05:41.295213+00:00,AZN,1.791,1.7866,1.0024,343
2026-09-20T13:05:41.295213+00:00,BDT,-0.1133,0.207,-0.5474,408
2026-09-20T13:05:41.295213+00:00,BND,4.1337,-0.5425,,343
2026-09-20T13:05:41.295213+00:00,BOB,0.7528,0.7992,0.9419,408
2026-09-20T13:05:41.295213+00:00,CLP,0.5224,0.8984,0.5815,343
2026-09-20T13:05:41.295213+00:00,COP,0.8713,0.8715,0.9998,343
2026-09-20T13:05:41.295213+00:00,DZD,1.334,2.5062,0.5323,343
2026-09-20T13:05:41.295213+00:00,EGP,-0.9364,-0.1019,,408
2026-09-20T13:05:41.295213+00:00,GEL,0.7692,0.7558,1.0178,343
2026-09-20T13:05:41.295213+00:00,IDR,0.2827,0.2994,0.9444,343
2026-09-20T13:05:41.295213+00:00,INR,-2.1791,-0.5996,,343
2026-09-20T13:05:41.295213+00:00,IQD,0.856,0.9984,0.8573,343
2026-09-20T13:05:41.295213+00:00,JOD,0.7057,0.8265,0.8539,343
2026-09-20T13:05:41.295213+00:00,KES,-0.2158,0.6919,-0.3119,408
2026-09-20T13:05:41.295213+00:00,KHR,0.8133,1.7672,0.4602,343
2026-09-20T13:05:41.295213+00:00,KWD,0.8097,1.0013,0.8086,343
2026-09-20T13:05:41.295213+00:00,KZT,2.5606,4.3015,0.5953,343
2026-09-20T13:05:41.295213+00:00,LAK,0.6916,1.0309,0.6708,343
2026-09-20T13:05:41.295213+00:00,LBP,0.8648,2.3851,0.3626,408
2026-09-20T13:05:41.295213+00:00,LKR,0.5982,0.7295,0.82,343
2026-09-20T13:05:41.295213+00:00,MAD,0.8122,0.9462,0.8583,343
2026-09-20T13:05:41.295213+00:00,MNT,0.8899,0.9839,0.9044,343
2026-09-20T13:05:41.295213+00:00,MXN,1.0143,0.9433,1.0752,343
2026-09-20T13:05:41.295213+00:00,MZN,-0.0473,0.2329,-0.2031,343
2026-09-20T13:05:41.295213+00:00,NPR,8.1585,14.3242,0.5696,271
2026-09-20T13:05:41.295213+00:00,PEN,0.7261,0.6407,1.1333,343
2026-09-20T13:05:41.295213+00:00,PHP,0.4535,0.3689,1.2294,343
2026-09-20T13:05:41.295213+00:00,PKR,0.2163,0.2139,1.011,408
2026-09-20T13:05:41.295213+00:00,QAR,2.7401,3.7638,0.728,343
2026-09-20T13:05:41.295213+00:00,RWF,0.1847,0.3576,0.5165,343
2026-09-20T13:05:41.295213+00:00,SAR,1.3106,1.1045,1.1866,343
2026-09-20T13:05:41.295213+00:00,SDG,37.6596,8.5993,4.3794,343
2026-09-20T13:05:41.295213+00:00,SYP,3.7204,2.863,1.2995,337
2026-09-20T13:05:41.295213+00:00,TND,3.3898,3.7729,0.8985,343
2026-09-20T13:05:41.295213+00:00,TRY,2.5231,3.7071,0.6806,343
2026-09-20T13:05:41.295213+00:00,TZS,0.3326,0.4375,0.7601,343
2026-09-20T13:05:41.295213+00:00,UAH,-3.8721,-3.3621,,343
2026-09-20T13:05:41.295213+00:00,UGX,-0.1127,0.1705,-0.6611,343
2026-09-20T13:05:41.295213+00:00,VES,0.4394,0.5198,0.8453,343
2026-09-20T13:05:41.295213+00:00,VND,0.0752,0.1087,0.6919,408
2026-09-20T13:05:41.295213+00:00,XAF,-0.2053,-0.1327,,343
2026-09-20T13:05:41.295213+00:00,XOF,-3.3871,-2.5085,,343
2026-09-20T13:05:41.295213+00:00,ZAR,6.7736,5.471,1.2381,343
2026-09-20T13:05:41.295213+00:00,ZMW,-0.1963,0.5425,-0.3619,343
2026-09-20T14:05:39.303721+00:00,AED,1.1048,1.2923,0.8549,344
2026-09-20T14:05:39.303721+00:00,AFN,5.006,5.5428,0.9032,307
2026-09-20T14:05:39.303721+00:00,AMD,0.675,1.3052,0.5172,344
2026-09-20T14:05:39.303721+00:00,AOA,-30.3735,-28.9893,,344
2026-09-20T14:05:39.303721+00:00,ARS,0.5669,0.5468,1.0367,344
2026-09-20T14:05:39.303721+00:00,AZN,1.791,1.7866,1.0024,344
2026-09-20T14:05:39.303721+00:00,BDT,-0.168,0.2062,-0.8147,409
2026-09-20T14:05:39.303721+00:00,BND,4.1337,-0.5289,,344
2026-09-20T14:05:39.303721+00:00,BOB,0.5436,0.7991,0.6803,409
2026-09-20T14:05:39.303721+00:00,CLP,0.6061,0.8973,0.6755,344
2026-09-20T14:05:39.303721+00:00,COP,0.9132,0.8715,1.0479,344
2026-09-20T14:05:39.303721+00:00,DZD,1.3949,2.5028,0.5573,344
2026-09-20T14:05:39.303721+00:00,EGP,-0.8423,-0.104,,409
2026-09-20T14:05:39.303721+00:00,GEL,0.7692,0.7558,1.0177,344
2026-09-20T14:05:39.303721+00:00,IDR,0.2283,0.2993,0.7628,344
2026-09-20T14:05:39.303721+00:00,INR,-2.3987,-0.6042,,344
2026-09-20T14:05:39.303721+00:00,IQD,0.8362,0.998,0.8378,344
2026-09-20T14:05:39.303721+00:00,JOD,0.7057,0.8261,0.8542,344
2026-09-20T14:05:39.303721+00:00,KES,0.0579,0.6897,0.084,409
2026-09-20T14:05:39.303721+00:00,KHR,0.6167,1.7644,0.3495,344
2026-09-20T14:05:39.303721+00:00,KWD,0.9724,1.0008,0.9717,344
2026-09-20T14:05:39.303721+00:00,KZT,2.4475,4.2964,0.5697,344
2026-09-20T14:05:39.303721+00:00,LAK,0.7785,1.03,0.7559,344
2026-09-20T14:05:39.303721+00:00,LBP,0.8648,2.3813,0.3632,409
2026-09-20T14:05:39.303721+00:00,LKR,0.4791,0.7291,0.6571,344
2026-09-20T14:05:39.303721+00:00,MAD,0.9132,0.9459,0.9655,344
2026-09-20T14:05:39.303721+00:00,MNT,0.8867,0.9837,0.9014,344
2026-09-20T14:05:39.303721+00:00,MXN,0.9852,0.9435,1.0442,344
2026-09-20T14:05:39.303721+00:00,MZN,0.1554,0.2321,0.6695,344
2026-09-20T14:05:39.303721+00:00,NPR,7.6802,14.3015,0.537,272
2026-09-20T14:05:39.303721+00:00,PEN,0.6962,0.6409,1.0862,344
2026-09-20T14:05:39.303721+00:00,PHP,0.2624,0.3691,0.7109,344
2026-09-20T14:05:39.303721+00:00,PKR,0.2584,0.214,1.2077,409
2026-09-20T14:05:39.303721+00:00,QAR,3.0181,3.7608,0.8025,344
2026-09-20T14:05:39.303721+00:00,RWF,0.2711,0.3571,0.7591,344
2026-09-20T14:05:39.303721+00:00,SAR,1.0471,1.1051,0.9475,344
2026-09-20T14:05:39.303721+00:00,SDG,36.3392,8.6837,4.1847,344
2026-09-20T14:05:39.303721+00:00,SYP,3.2066,2.8656,1.119,338
2026-09-20T14:05:39.303721+00:00,TND,3.3898,3.7718,0.8987,344
2026-09-20T14:05:39.303721+00:00,TRY,2.6938,3.7037,0.7273,344
2026-09-20T14:05:39.303721+00:00,TZS,0.2432,0.4372,0.5562,344
2026-09-20T14:05:39.303721+00:00,UAH,-4.7556,-3.3636,,344
2026-09-20T14:05:39.303721+00:00,UGX,-0.155,0.1696,-0.9137,344
2026-09-20T14:05:39.303721+00:00,VES,0.4737,0.5196,0.9117,344
2026-09-20T14:05:39.303721+00:00,VND,0.0811,0.1086,0.7467,409
2026-09-20T14:05:39.303721+00:00,XAF,-0.2234,-0.1329,,344
2026-09-20T14:05:39.303721+00:00,XOF,-3.1842,-2.511,,344
2026-09-20T14:05:39.303721+00:00,ZAR,5.5605,5.4748,1.0157,344
2026-09-20T14:05:39.303721+00:00,ZMW,-0.3188,0.5403,-0.59,344
2026-09-20T15:05:48.484979+00:00,AED,1.0911,1.2918,0.8447,345
2026-09-20T15:05:48.484979+00:00,AFN,5.1978,5.5411,0.938,308
2026-09-20T15:05:48.484979+00:00,AMD,0.7807,1.3034,0.599,345
2026-09-20T15:05:48.484979+00:00,AOA,-30.354,-28.9933,,345
2026-09-20T15:05:48.484979+00:00,ARS,0.5436,0.5469,0.994,345
2026-09-20T15:05:48.484979+00:00,AZN,1.791,1.7867,1.0024,345
2026-09-20T15:05:48.484979+00:00,BDT,-0.3083,0.2053,-1.5017,410
2026-09-20T15:05:48.484979+00:00,BND,4.8874,-0.5154,,345
2026-09-20T15:05:48.484979+00:00,BOB,0.5425,0.7985,0.6794,410
2026-09-20T15:05:48.484979+00:00,CLP,0.4832,0.8964,0.539,345
2026-09-20T15:05:48.484979+00:00,COP,0.7829,0.8716,0.8982,345
2026-09-20T15:05:48.484979+00:00,DZD,1.4663,2.4995,0.5866,345
2026-09-20T15:05:48.484979+00:00,EGP,-0.9549,-0.1058,,410
2026-09-20T15:05:48.484979+00:00,GEL,0.7692,0.7558,1.0177,345
2026-09-20T15:05:48.484979+00:00,IDR,0.3501,0.2991,1.1705,345
2026-09-20T15:05:48.484979+00:00,INR,-2.262,-0.6094,,345
2026-09-20T15:05:48.484979+00:00,IQD,0.774,0.9976,0.7759,345
2026-09-20T15:05:48.484979+00:00,JOD,0.7057,0.8258,0.8546,345
2026-09-20T15:05:48.484979+00:00,KES,0.139,0.6881,0.202,410
2026-09-20T15:05:48.484979+00:00,KHR,0.5922,1.7611,0.3363,345
2026-09-20T15:05:48.484979+00:00,KWD,0.9724,1.0007,0.9717,345
2026-09-20T15:05:48.484979+00:00,KZT,1.9365,4.2911,0.4513,345
2026-09-20T15:05:48.484979+00:00,LAK,1.0055,1.0292,0.9769,345
2026-09-20T15:05:48.484979+00:00,LBP,0.977,2.3776,0.4109,410
2026-09-20T15:05:48.484979+00:00,LKR,0.5564,0.7284,0.7638,345
2026-09-20T15:05:48.484979+00:00,MAD,0.8114,0.9458,0.8579,345
2026-09-20T15:05:48.484979+00:00,MNT,0.9803,0.9834,0.9969,345
2026-09-20T15:05:48.484979+00:00,MXN,0.8116,0.9437,0.8601,345
2026-09-20T15:05:48.484979+00:00,MZN,0.3505,0.2319,1.5115,345
