ts_utc,notional_src,provider,landed_dst,cost_bps,rank,source_ok,error
2026-08-19T15:47:37.734395+00:00,50000,Instarem,843551.15,111.15,2,True,
2026-08-19T15:47:37.734395+00:00,50000,OFX,837951.76,176.79,3,True,
2026-08-19T15:47:37.734395+00:00,50000,Chase (US),837699.62,179.74,4,True,
2026-08-19T16:47:52.611411+00:00,200,Xoom,3430.82,-54.78,1,True,
2026-08-19T16:47:52.611411+00:00,200,Instarem,3365.37,137.04,2,True,
2026-08-19T16:47:52.611411+00:00,200,Wells Fargo,3285.27,371.79,3,True,
2026-08-19T16:47:52.611411+00:00,200,WorldRemit,3278.68,391.1,4,True,
2026-08-19T16:47:52.611411+00:00,200,Wise,3253.51,464.87,5,True,
2026-08-19T16:47:52.611411+00:00,200,OFX,3230.88,531.19,6,True,
2026-08-19T16:47:52.611411+00:00,200,Chase (US),3207.12,600.82,7,True,
2026-08-19T16:47:52.611411+00:00,200,PayPal,3183.31,670.6,8,True,
2026-08-19T16:47:52.611411+00:00,1000,Xoom,17155.18,-55.41,1,True,
2026-08-19T16:47:52.611411+00:00,1000,Instarem,16826.87,137.03,2,True,
2026-08-19T16:47:52.611411+00:00,1000,Wise,16748.67,182.86,3,True,
2026-08-19T16:47:52.611411+00:00,1000,WorldRemit,16525.23,313.83,4,True,
2026-08-19T16:47:52.611411+00:00,1000,OFX,16485.76,336.97,5,True,
2026-08-19T16:47:52.611411+00:00,1000,Wells Fargo,16426.36,371.78,6,True,
2026-08-19T16:47:52.611411+00:00,1000,Chase (US),16364.55,408.01,7,True,
2026-08-19T16:47:52.611411+00:00,1000,PayPal,16242.37,479.63,8,True,
2026-08-19T16:47:52.611411+00:00,5000,Xoom,84395.77,106.38,1,True,
2026-08-19T16:47:52.611411+00:00,5000,Wise,84224.5,126.46,2,True,
2026-08-19T16:47:52.611411+00:00,5000,Instarem,84185.32,131.05,3,True,
2026-08-19T16:47:52.611411+00:00,5000,OFX,83648.11,194.03,4,True,
2026-08-19T16:47:52.611411+00:00,5000,WorldRemit,82757.94,298.38,5,True,
2026-08-19T16:47:52.611411+00:00,5000,Chase (US),82659.13,309.96,6,True,
2026-08-19T16:47:52.611411+00:00,5000,Wells Fargo,82131.78,371.78,7,True,
2026-08-19T16:47:52.611411+00:00,5000,PayPal,81537.68,441.43,8,True,
2026-08-19T16:47:52.611411+00:00,25000,Wise,421603.65,115.18,1,True,
2026-08-19T16:47:52.611411+00:00,25000,Instarem,421011.57,129.06,2,True,
2026-08-19T16:47:52.611411+00:00,25000,OFX,418240.54,194.03,3,True,
2026-08-19T16:47:52.611411+00:00,25000,Chase (US),413295.64,309.96,4,True,
2026-08-19T16:47:52.611411+00:00,25000,Wells Fargo,410658.9,371.78,5,True,
2026-08-19T16:47:52.611411+00:00,50000,Wise,843745.23,108.87,1,True,
2026-08-19T16:47:52.611411+00:00,50000,Instarem,842193.05,127.07,2,True,
2026-08-19T16:47:52.611411+00:00,50000,Chase (US),837191.15,185.7,3,True,
2026-08-19T16:47:52.611411+00:00,50000,OFX,836481.08,194.03,4,True,
2026-08-19T17:42:22.414432+00:00,200,Xoom,3432.5,-59.7,1,True,
2026-08-19T17:42:22.414432+00:00,200,Instarem,3369.73,124.26,2,True,
2026-08-19T17:42:22.414432+00:00,200,Wells Fargo,3286.88,367.07,3,True,
2026-08-19T17:42:22.414432+00:00,200,WorldRemit,3280.29,386.38,4,True,
2026-08-19T17:42:22.414432+00:00,200,Wise,3255.62,458.68,5,True,
2026-08-19T17:42:22.414432+00:00,200,OFX,3235.68,517.12,6,True,
2026-08-19T17:42:22.414432+00:00,200,Chase (US),3208.69,596.22,7,True,
2026-08-19T17:42:22.414432+00:00,200,PayPal,3184.87,666.03,8,True,
2026-08-19T17:42:22.414432+00:00,1000,Xoom,17163.58,-60.34,1,True,
2026-08-19T17:42:22.414432+00:00,1000,Instarem,16848.64,124.26,2,True,
2026-08-19T17:42:22.414432+00:00,1000,Wise,16759.54,176.49,3,True,
2026-08-19T17:42:22.414432+00:00,1000,WorldRemit,16533.32,309.09,4,True,
2026-08-19T17:42:22.414432+00:00,1000,OFX,16510.25,322.61,5,True,
2026-08-19T17:42:22.414432+00:00,1000,Wells Fargo,16434.4,367.07,6,True,
2026-08-19T17:42:22.414432+00:00,1000,Chase (US),16372.56,403.32,7,True,
2026-08-19T17:42:22.414432+00:00,1000,PayPal,16250.32,474.97,8,True,
2026-08-19T17:42:22.414432+00:00,5000,Xoom,84437.07,101.54,1,True,
2026-08-19T17:42:22.414432+00:00,5000,Instarem,84294.24,118.28,2,True,
2026-08-19T17:42:22.414432+00:00,5000,Wise,84279.15,120.05,3,True,
2026-08-19T17:42:22.414432+00:00,5000,OFX,83772.49,179.45,4,True,
2026-08-19T17:42:22.414432+00:00,5000,WorldRemit,82798.45,293.63,5,True,
2026-08-19T17:42:22.414432+00:00,5000,Chase (US),82699.58,305.22,6,True,
2026-08-19T17:42:22.414432+00:00,5000,Wells Fargo,82171.98,367.07,7,True,
2026-08-19T17:42:22.414432+00:00,5000,PayPal,81577.59,436.75,8,True,
2026-08-19T17:42:22.414432+00:00,25000,Wise,421877.2,108.76,1,True,
2026-08-19T17:42:22.414432+00:00,25000,Instarem,421556.23,116.29,2,True,
2026-08-19T17:42:22.414432+00:00,25000,OFX,418862.43,179.45,3,True,
2026-08-19T17:42:22.414432+00:00,25000,Chase (US),413497.91,305.22,4,True,
2026-08-19T17:42:22.414432+00:00,25000,Wells Fargo,410859.88,367.07,5,True,
2026-08-19T17:42:22.414432+00:00,50000,Wise,844292.68,102.45,1,True,
2026-08-19T17:42:22.414432+00:00,50000,Instarem,843277.54,114.35,2,True,
2026-08-19T17:42:22.414432+00:00,50000,OFX,837724.86,179.45,3,True,
2026-08-19T17:42:22.414432+00:00,50000,Chase (US),837600.88,180.9,4,True,
2026-08-19T18:00:30.157262+00:00,200,Xoom,3432.5,-59.7,1,True,
2026-08-19T18:00:30.157262+00:00,200,Instarem,3369.73,124.26,2,True,
2026-08-19T18:00:30.157262+00:00,200,Wells Fargo,3286.88,367.07,3,True,
2026-08-19T18:00:30.157262+00:00,200,WorldRemit,3280.29,386.38,4,True,
2026-08-19T18:00:30.157262+00:00,200,Wise,3255.95,457.72,5,True,
2026-08-19T18:00:30.157262+00:00,200,OFX,3235.68,517.12,6,True,
2026-08-19T18:00:30.157262+00:00,200,Chase (US),3208.69,596.22,7,True,
2026-08-19T18:00:30.157262+00:00,200,PayPal,3186.54,661.14,8,True,
2026-08-19T18:00:30.157262+00:00,1000,Xoom,17163.58,-60.34,1,True,
2026-08-19T18:00:30.157262+00:00,1000,Instarem,16848.64,124.26,2,True,
2026-08-19T18:00:30.157262+00:00,1000,Wise,16761.22,175.51,3,True,
2026-08-19T18:00:30.157262+00:00,1000,WorldRemit,16533.32,309.09,4,True,
2026-08-19T18:00:30.157262+00:00,1000,OFX,16510.25,322.61,5,True,
2026-08-19T18:00:30.157262+00:00,1000,Wells Fargo,16434.4,367.07,6,True,
2026-08-19T18:00:30.157262+00:00,1000,Chase (US),16372.56,403.32,7,True,
2026-08-19T18:00:30.157262+00:00,1000,PayPal,16258.85,469.97,8,True,
2026-08-19T18:00:30.157262+00:00,5000,Xoom,84437.07,101.54,1,True,
2026-08-19T18:00:30.157262+00:00,5000,Instarem,84294.24,118.28,2,True,
2026-08-19T18:00:30.157262+00:00,5000,Wise,84287.6,119.06,3,True,
2026-08-19T18:00:30.157262+00:00,5000,OFX,83772.49,179.45,4,True,
2026-08-19T18:00:30.157262+00:00,5000,WorldRemit,82798.45,293.63,5,True,
2026-08-19T18:00:30.157262+00:00,5000,Chase (US),82699.58,305.22,6,True,
2026-08-19T18:00:30.157262+00:00,5000,Wells Fargo,82171.98,367.07,7,True,
2026-08-19T18:00:30.157262+00:00,5000,PayPal,81620.4,431.73,8,True,
2026-08-19T18:00:30.157262+00:00,25000,Wise,421919.48,107.77,1,True,
2026-08-19T18:00:30.157262+00:00,25000,Instarem,421556.23,116.29,2,True,
2026-08-19T18:00:30.157262+00:00,25000,OFX,418862.43,179.45,3,True,
2026-08-19T18:00:30.157262+00:00,25000,Chase (US),413497.91,305.22,4,True,
2026-08-19T18:00:30.157262+00:00,25000,Wells Fargo,410859.88,367.07,5,True,
2026-08-19T18:00:30.157262+00:00,50000,Wise,844377.29,101.46,1,True,
2026-08-19T18:00:30.157262+00:00,50000,Instarem,843277.54,114.35,2,True,
2026-08-19T18:00:30.157262+00:00,50000,OFX,837724.86,179.45,3,True,
2026-08-19T18:00:30.157262+00:00,50000,Chase (US),837600.88,180.9,4,True,
2026-08-19T19:41:59.741515+00:00,200,Xoom,3428.84,-48.98,1,True,
2026-08-19T19:41:59.741515+00:00,200,Instarem,3366.2,134.6,2,True,
2026-08-19T19:41:59.741515+00:00,200,Wells Fargo,3283.37,377.36,3,True,
2026-08-19T19:41:59.741515+00:00,200,WorldRemit,3276.79,396.64,4,True,
2026-08-19T19:41:59.741515+00:00,200,Wise,3253.14,465.95,5,True,
2026-08-19T19:41:59.741515+00:00,200,OFX,3232.36,526.85,6,True,
2026-08-19T19:41:59.741515+00:00,200,Chase (US),3205.27,606.25,7,True,
2026-08-19T19:41:59.741515+00:00,200,PayPal,3181.83,674.94,8,True,
2026-08-19T19:41:59.741515+00:00,1000,Xoom,17145.27,-49.6,1,True,
2026-08-19T19:41:59.741515+00:00,1000,Instarem,16831.0,134.6,2,True,
2026-08-19T19:41:59.741515+00:00,1000,Wise,16747.49,183.55,3,True,
2026-08-19T19:41:59.741515+00:00,1000,WorldRemit,16515.68,319.43,4,True,
2026-08-19T19:41:59.741515+00:00,1000,OFX,16493.32,332.53,5,True,
2026-08-19T19:41:59.741515+00:00,1000,Wells Fargo,16416.86,377.35,6,True,
2026-08-19T19:41:59.741515+00:00,1000,Chase (US),16355.1,413.55,7,True,
2026-08-19T19:41:59.741515+00:00,1000,PayPal,16234.8,484.06,8,True,
2026-08-19T19:41:59.741515+00:00,5000,Xoom,84347.0,112.1,1,True,
2026-08-19T19:41:59.741515+00:00,5000,Wise,84215.06,127.56,2,True,
2026-08-19T19:41:59.741515+00:00,5000,Instarem,84205.5,128.68,3,True,
2026-08-19T19:41:59.741515+00:00,5000,OFX,83686.99,189.47,4,True,
2026-08-19T19:41:59.741515+00:00,5000,WorldRemit,82710.12,303.99,5,True,
2026-08-19T19:41:59.741515+00:00,5000,Chase (US),82611.36,315.56,6,True,
2026-08-19T19:41:59.741515+00:00,5000,Wells Fargo,82084.32,377.35,7,True,
2026-08-19T19:41:59.741515+00:00,5000,PayPal,81499.69,445.88,8,True,
2026-08-19T19:41:59.741515+00:00,25000,Wise,421556.4,116.28,1,True,
2026-08-19T19:41:59.741515+00:00,25000,Instarem,421112.48,126.69,2,True,
2026-08-19T19:41:59.741515+00:00,25000,OFX,418434.97,189.47,3,True,
2026-08-19T19:41:59.741515+00:00,25000,Chase (US),413056.81,315.56,4,True,
2026-08-19T19:41:59.741515+00:00,25000,Wells Fargo,410421.59,377.35,5,True,
2026-08-19T19:41:59.741515+00:00,50000,Wise,843650.67,109.98,1,True,
2026-08-19T19:41:59.741515+00:00,50000,Instarem,842394.97,124.7,2,True,
2026-08-19T19:41:59.741515+00:00,50000,OFX,836869.94,189.47,3,True,
2026-08-19T19:41:59.741515+00:00,50000,Chase (US),836707.36,191.37,4,True,
2026-08-19T20:00:37.831796+00:00,200,Xoom,3428.84,-48.98,1,True,
2026-08-19T20:00:37.831796+00:00,200,Instarem,3366.2,134.6,2,True,
2026-08-19T20:00:37.831796+00:00,200,Wells Fargo,3283.37,377.36,3,True,
2026-08-19T20:00:37.831796+00:00,200,WorldRemit,3276.79,396.64,4,True,
2026-08-19T20:00:37.831796+00:00,200,Wise,3252.18,468.77,5,True,
2026-08-19T20:00:37.831796+00:00,200,OFX,3232.36,526.85,6,True,
2026-08-19T20:00:37.831796+00:00,200,Chase (US),3205.27,606.25,7,True,
2026-08-19T20:00:37.831796+00:00,200,PayPal,3185.02,665.59,8,True,
2026-08-19T20:00:37.831796+00:00,1000,Xoom,17145.27,-49.6,1,True,
2026-08-19T20:00:37.831796+00:00,1000,Instarem,16831.0,134.6,2,True,
2026-08-19T20:00:37.831796+00:00,1000,Wise,16741.86,186.85,3,True,
2026-08-19T20:00:37.831796+00:00,1000,WorldRemit,16515.68,319.43,4,True,
2026-08-19T20:00:37.831796+00:00,1000,OFX,16493.32,332.53,5,True,
2026-08-19T20:00:37.831796+00:00,1000,Wells Fargo,16416.86,377.35,6,True,
2026-08-19T20:00:37.831796+00:00,1000,Chase (US),16355.1,413.55,7,True,
2026-08-19T20:00:37.831796+00:00,1000,PayPal,16251.09,474.52,8,True,
2026-08-19T20:00:37.831796+00:00,5000,Xoom,84347.0,112.1,1,True,
2026-08-19T20:00:37.831796+00:00,5000,Instarem,84205.5,128.68,2,True,
2026-08-19T20:00:37.831796+00:00,5000,Wise,84190.22,130.48,3,True,
2026-08-19T20:00:37.831796+00:00,5000,OFX,83686.99,189.47,4,True,
2026-08-19T20:00:37.831796+00:00,5000,WorldRemit,82710.12,303.99,5,True,
2026-08-19T20:00:37.831796+00:00,5000,Chase (US),82611.36,315.56,6,True,
2026-08-19T20:00:37.831796+00:00,5000,Wells Fargo,82084.32,377.35,7,True,
2026-08-19T20:00:37.831796+00:00,5000,PayPal,81581.43,436.3,8,True,
2026-08-19T20:00:37.831796+00:00,25000,Wise,421432.06,119.2,1,True,
2026-08-19T20:00:37.831796+00:00,25000,Instarem,421112.48,126.69,2,True,
2026-08-19T20:00:37.831796+00:00,25000,OFX,418434.97,189.47,3,True,
2026-08-19T20:00:37.831796+00:00,25000,Chase (US),413056.81,315.56,4,True,
2026-08-19T20:00:37.831796+00:00,25000,Wells Fargo,410421.59,377.35,5,True,
2026-08-19T20:00:37.831796+00:00,50000,Wise,843401.82,112.9,1,True,
2026-08-19T20:00:37.831796+00:00,50000,Instarem,842394.97,124.7,2,True,
2026-08-19T20:00:37.831796+00:00,50000,OFX,836869.94,189.47,3,True,
2026-08-19T20:00:37.831796+00:00,50000,Chase (US),836707.36,191.37,4,True,
2026-08-19T21:42:55.192996+00:00,200,Xoom,3431.76,-57.53,1,True,
2026-08-19T21:42:55.192996+00:00,200,Instarem,3366.13,134.81,2,True,
2026-08-19T21:42:55.192996+00:00,200,Wells Fargo,3284.3,374.63,3,True,
2026-08-19T21:42:55.192996+00:00,200,WorldRemit,3277.72,393.91,4,True,
2026-08-19T21:42:55.192996+00:00,200,Wise,3253.49,464.93,5,True,
2026-08-19T21:42:55.192996+00:00,200,OFX,3227.75,540.36,6,True,
2026-08-19T21:42:55.192996+00:00,200,Chase (US),3206.18,603.58,7,True,
2026-08-19T21:42:55.192996+00:00,200,PayPal,3186.41,661.52,8,True,
2026-08-19T21:42:55.192996+00:00,1000,Xoom,17159.92,-58.19,1,True,
2026-08-19T21:42:55.192996+00:00,1000,Instarem,16830.63,134.82,2,True,
2026-08-19T21:42:55.192996+00:00,1000,Wise,16749.07,182.63,3,True,
2026-08-19T21:42:55.192996+00:00,1000,WorldRemit,16520.36,316.68,4,True,
2026-08-19T21:42:55.192996+00:00,1000,OFX,16469.81,346.31,5,True,
2026-08-19T21:42:55.192996+00:00,1000,Wells Fargo,16421.51,374.62,6,True,
2026-08-19T21:42:55.192996+00:00,1000,Chase (US),16359.73,410.84,7,True,
2026-08-19T21:42:55.192996+00:00,1000,PayPal,16258.18,470.36,8,True,
2026-08-19T21:42:55.192996+00:00,5000,Xoom,84419.3,103.62,1,True,
2026-08-19T21:42:55.192996+00:00,5000,Wise,84224.01,126.51,2,True,
2026-08-19T21:42:55.192996+00:00,5000,Instarem,84204.18,128.84,3,True,
2026-08-19T21:42:55.192996+00:00,5000,OFX,83567.31,203.5,4,True,
2026-08-19T21:42:55.192996+00:00,5000,WorldRemit,82733.54,301.24,5,True,
2026-08-19T21:42:55.192996+00:00,5000,Chase (US),82634.76,312.82,6,True,
2026-08-19T21:42:55.192996+00:00,5000,Wells Fargo,82107.56,374.62,7,True,
2026-08-19T21:42:55.192996+00:00,5000,PayPal,81617.06,432.12,8,True,
2026-08-19T21:42:55.192996+00:00,25000,Wise,421601.16,115.23,1,True,
2026-08-19T21:42:55.192996+00:00,25000,Instarem,421105.93,126.85,2,True,
2026-08-19T21:42:55.192996+00:00,25000,OFX,417836.56,203.5,3,True,
2026-08-19T21:42:55.192996+00:00,25000,Chase (US),413173.79,312.82,4,True,
2026-08-19T21:42:55.192996+00:00,25000,Wells Fargo,410537.82,374.62,5,True,
2026-08-19T21:42:55.192996+00:00,50000,Wise,843740.25,108.93,1,True,
2026-08-19T21:42:55.192996+00:00,50000,Instarem,842381.96,124.85,2,True,
2026-08-19T21:42:55.192996+00:00,50000,Chase (US),836944.32,188.6,3,True,
2026-08-19T21:42:55.192996+00:00,50000,OFX,835673.12,203.5,4,True,
2026-08-19T22:02:06.453418+00:00,200,Xoom,3431.76,-57.53,1,True,
2026-08-19T22:02:06.453418+00:00,200,Instarem,3366.13,134.81,2,True,
2026-08-19T22:02:06.453418+00:00,200,Wells Fargo,3284.3,374.63,3,True,
2026-08-19T22:02:06.453418+00:00,200,WorldRemit,3277.72,393.91,4,True,
2026-08-19T22:02:06.453418+00:00,200,Wise,3253.14,465.95,5,True,
2026-08-19T22:02:06.453418+00:00,200,OFX,3227.75,540.36,6,True,
2026-08-19T22:02:06.453418+00:00,200,Chase (US),3206.18,603.58,7,True,
2026-08-19T22:02:06.453418+00:00,200,PayPal,3186.82,660.32,8,True,
2026-08-19T22:02:06.453418+00:00,1000,Xoom,17159.92,-58.19,1,True,
2026-08-19T22:02:06.453418+00:00,1000,Instarem,16830.63,134.82,2,True,
2026-08-19T22:02:06.453418+00:00,1000,Wise,16747.78,183.38,3,True,
2026-08-19T22:02:06.453418+00:00,1000,WorldRemit,16520.36,316.68,4,True,
2026-08-19T22:02:06.453418+00:00,1000,OFX,16469.81,346.31,5,True,
2026-08-19T22:02:06.453418+00:00,1000,Wells Fargo,16421.51,374.62,6,True,
2026-08-19T22:02:06.453418+00:00,1000,Chase (US),16359.73,410.84,7,True,
2026-08-19T22:02:06.453418+00:00,1000,PayPal,16260.29,469.12,8,True,
2026-08-19T22:02:06.453418+00:00,5000,Xoom,84419.3,103.62,1,True,
2026-08-19T22:02:06.453418+00:00,5000,Wise,84215.06,127.56,2,True,
2026-08-19T22:02:06.453418+00:00,5000,Instarem,84204.18,128.84,3,True,
2026-08-19T22:02:06.453418+00:00,5000,OFX,83567.31,203.5,4,True,
2026-08-19T22:02:06.453418+00:00,5000,WorldRemit,82733.54,301.24,5,True,
2026-08-19T22:02:06.453418+00:00,5000,Chase (US),82634.76,312.82,6,True,
2026-08-19T22:02:06.453418+00:00,5000,Wells Fargo,82107.56,374.62,7,True,
2026-08-19T22:02:06.453418+00:00,5000,PayPal,81627.65,430.88,8,True,
2026-08-19T22:02:06.453418+00:00,25000,Wise,421556.4,116.28,1,True,
2026-08-19T22:02:06.453418+00:00,25000,Instarem,421105.93,126.85,2,True,
2026-08-19T22:02:06.453418+00:00,25000,OFX,417836.56,203.5,3,True,
2026-08-19T22:02:06.453418+00:00,25000,Chase (US),413173.79,312.82,4,True,
2026-08-19T22:02:06.453418+00:00,25000,Wells Fargo,410537.82,374.62,5,True,
2026-08-19T22:02:06.453418+00:00,50000,Wise,843650.67,109.98,1,True,
2026-08-19T22:02:06.453418+00:00,50000,Instarem,842381.96,124.85,2,True,
2026-08-19T22:02:06.453418+00:00,50000,Chase (US),836944.32,188.6,3,True,
2026-08-19T22:02:06.453418+00:00,50000,OFX,835673.12,203.5,4,True,
2026-08-19T23:03:31.535378+00:00,200,Xoom,3431.01,-55.34,1,True,
2026-08-19T23:03:31.535378+00:00,200,Instarem,3364.56,139.41,2,True,
2026-08-19T23:03:31.535378+00:00,200,Wells Fargo,3283.59,376.71,3,True,
2026-08-19T23:03:31.535378+00:00,200,WorldRemit,3277.0,396.02,4,True,
2026-08-19T23:03:31.535378+00:00,200,Wise,3252.91,466.63,5,True,
2026-08-19T23:03:31.535378+00:00,200,OFX,3229.12,536.35,6,True,
2026-08-19T23:03:31.535378+00:00,200,Chase (US),3205.48,605.63,7,True,
2026-08-19T23:03:31.535378+00:00,200,PayPal,3169.87,709.99,8,True,
2026-08-19T23:03:31.535378+00:00,1000,Xoom,17156.17,-55.99,1,True,
2026-08-19T23:03:31.535378+00:00,1000,Instarem,16822.82,139.4,2,True,
2026-08-19T23:03:31.535378+00:00,1000,Wise,16744.72,185.18,3,True,
2026-08-19T23:03:31.535378+00:00,1000,WorldRemit,16516.75,318.8,4,True,
2026-08-19T23:03:31.535378+00:00,1000,OFX,16476.78,342.23,5,True,
2026-08-19T23:03:31.535378+00:00,1000,Wells Fargo,16417.93,376.72,6,True,
2026-08-19T23:03:31.535378+00:00,1000,Chase (US),16356.16,412.93,7,True,
2026-08-19T23:03:31.535378+00:00,1000,PayPal,16173.81,519.81,8,True,
2026-08-19T23:03:31.535378+00:00,5000,Xoom,84400.88,105.78,1,True,
2026-08-19T23:03:31.535378+00:00,5000,Wise,84204.63,128.79,2,True,
2026-08-19T23:03:31.535378+00:00,5000,Instarem,84165.11,133.42,3,True,
2026-08-19T23:03:31.535378+00:00,5000,OFX,83602.72,199.35,4,True,
2026-08-19T23:03:31.535378+00:00,5000,WorldRemit,82715.49,303.36,5,True,
2026-08-19T23:03:31.535378+00:00,5000,Chase (US),82616.72,314.94,6,True,
2026-08-19T23:03:31.535378+00:00,5000,Wells Fargo,82089.65,376.72,7,True,
2026-08-19T23:03:31.535378+00:00,5000,PayPal,81193.51,481.78,8,True,
2026-08-19T23:03:31.535378+00:00,25000,Wise,421504.18,117.51,1,True,
2026-08-19T23:03:31.535378+00:00,25000,Instarem,420908.04,131.49,2,True,
2026-08-19T23:03:31.535378+00:00,25000,OFX,418013.58,199.35,3,True,
2026-08-19T23:03:31.535378+00:00,25000,Chase (US),413083.62,314.93,4,True,
2026-08-19T23:03:31.535378+00:00,25000,Wells Fargo,410448.23,376.72,5,True,
2026-08-19T23:03:31.535378+00:00,50000,Wise,843546.15,111.2,1,True,
2026-08-19T23:03:31.535378+00:00,50000,Instarem,841986.04,129.49,2,True,
2026-08-19T23:03:31.535378+00:00,50000,Chase (US),836761.66,190.74,3,True,
2026-08-19T23:03:31.535378+00:00,50000,OFX,836027.17,199.35,4,True,
2026-08-20T00:00:34.593033+00:00,200,Xoom,3431.62,-57.12,1,True,
2026-08-20T00:00:34.593033+00:00,200,Instarem,3365.8,135.78,2,True,
2026-08-20T00:00:34.593033+00:00,200,Wells Fargo,3284.17,375.01,3,True,
2026-08-20T00:00:34.593033+00:00,200,WorldRemit,3277.58,394.33,4,True,
2026-08-20T00:00:34.593033+00:00,200,Wise,3253.45,465.04,5,True,
2026-08-20T00:00:34.593033+00:00,200,OFX,3232.58,526.21,6,True,
2026-08-20T00:00:34.593033+00:00,200,Chase (US),3206.05,603.96,7,True,
2026-08-20T00:00:34.593033+00:00,200,PayPal,3170.86,707.09,8,True,
2026-08-20T00:00:34.593033+00:00,1000,Xoom,17159.21,-57.77,1,True,
2026-08-20T00:00:34.593033+00:00,1000,Instarem,16828.98,135.79,2,True,
2026-08-20T00:00:34.593033+00:00,1000,Wise,16748.38,183.03,3,True,
2026-08-20T00:00:34.593033+00:00,1000,WorldRemit,16519.67,317.09,4,True,
2026-08-20T00:00:34.593033+00:00,1000,OFX,16494.47,331.86,5,True,
2026-08-20T00:00:34.593033+00:00,1000,Wells Fargo,16420.83,375.02,6,True,
2026-08-20T00:00:34.593033+00:00,1000,Chase (US),16359.05,411.24,7,True,
2026-08-20T00:00:34.593033+00:00,1000,PayPal,16178.87,516.85,8,True,
2026-08-20T00:00:34.593033+00:00,5000,Xoom,84415.81,104.03,1,True,
2026-08-20T00:00:34.593033+00:00,5000,Wise,84223.01,126.63,2,True,
2026-08-20T00:00:34.593033+00:00,5000,Instarem,84195.43,129.86,3,True,
2026-08-20T00:00:34.593033+00:00,5000,OFX,83692.37,188.84,4,True,
2026-08-20T00:00:34.593033+00:00,5000,WorldRemit,82730.13,301.64,5,True,
2026-08-20T00:00:34.593033+00:00,5000,Chase (US),82631.35,313.22,6,True,
2026-08-20T00:00:34.593033+00:00,5000,Wells Fargo,82104.17,375.02,7,True,
2026-08-20T00:00:34.593033+00:00,5000,PayPal,81218.9,478.8,8,True,
2026-08-20T00:00:34.593033+00:00,25000,Wise,421596.19,115.35,1,True,
2026-08-20T00:00:34.593033+00:00,25000,Instarem,421062.16,127.87,2,True,
2026-08-20T00:00:34.593033+00:00,25000,OFX,418461.84,188.84,3,True,
2026-08-20T00:00:34.593033+00:00,25000,Chase (US),413156.73,313.22,4,True,
2026-08-20T00:00:34.593033+00:00,25000,Wells Fargo,410520.87,375.02,5,True,
2026-08-20T00:00:34.593033+00:00,50000,Wise,843730.3,109.05,1,True,
2026-08-20T00:00:34.593033+00:00,50000,Instarem,842294.34,125.88,2,True,
2026-08-20T00:00:34.593033+00:00,50000,OFX,836923.67,188.84,3,True,
2026-08-20T00:00:34.593033+00:00,50000,Chase (US),836909.76,189.0,4,True,
2026-08-20T01:53:17.865611+00:00,200,Xoom,3429.94,-104.69,1,True,
2026-08-20T01:53:17.865611+00:00,200,Instarem,3362.82,93.05,2,True,
2026-08-20T01:53:17.865611+00:00,200,Wells Fargo,3282.56,329.5,3,True,
2026-08-20T01:53:17.865611+00:00,200,WorldRemit,3275.98,348.88,4,True,
2026-08-20T01:53:17.865611+00:00,200,Wise,3253.51,415.08,5,True,
2026-08-20T01:53:17.865611+00:00,200,OFX,3229.14,486.87,6,True,
2026-08-20T01:53:17.865611+00:00,200,Chase (US),3204.48,559.52,7,True,
2026-08-20T01:53:17.865611+00:00,200,PayPal,3168.21,666.37,8,True,
2026-08-20T01:53:17.865611+00:00,1000,Xoom,17150.81,-105.34,1,True,
2026-08-20T01:53:17.865611+00:00,1000,Instarem,16814.09,93.05,2,True,
2026-08-20T01:53:17.865611+00:00,1000,Wise,16748.08,131.95,3,True,
2026-08-20T01:53:17.865611+00:00,1000,WorldRemit,16511.59,271.29,4,True,
2026-08-20T01:53:17.865611+00:00,1000,OFX,16476.88,291.74,5,True,
2026-08-20T01:53:17.865611+00:00,1000,Wells Fargo,16412.8,329.5,6,True,
2026-08-20T01:53:17.865611+00:00,1000,Chase (US),16351.04,365.89,7,True,
2026-08-20T01:53:17.865611+00:00,1000,PayPal,16165.32,475.31,8,True,
2026-08-20T01:53:17.865611+00:00,5000,Xoom,84374.49,57.23,1,True,
2026-08-20T01:53:17.865611+00:00,5000,Wise,84224.5,74.9,2,True,
2026-08-20T01:53:17.865611+00:00,5000,Instarem,84121.43,87.05,3,True,
2026-08-20T01:53:17.865611+00:00,5000,OFX,83603.3,148.1,4,True,
2026-08-20T01:53:17.865611+00:00,5000,WorldRemit,82689.62,255.77,5,True,
2026-08-20T01:53:17.865611+00:00,5000,Chase (US),82590.89,267.41,6,True,
2026-08-20T01:53:17.865611+00:00,5000,Wells Fargo,82063.98,329.5,7,True,
2026-08-20T01:53:17.865611+00:00,5000,PayPal,81150.89,437.1,8,True,
2026-08-20T01:53:17.865611+00:00,25000,Wise,421603.65,63.56,1,True,
2026-08-20T01:53:17.865611+00:00,25000,Instarem,420689.59,85.1,2,True,
2026-08-20T01:53:17.865611+00:00,25000,OFX,418016.5,148.1,3,True,
2026-08-20T01:53:17.865611+00:00,25000,Chase (US),412954.45,267.41,4,True,
2026-08-20T01:53:17.865611+00:00,25000,Wells Fargo,410319.89,329.5,5,True,
2026-08-20T01:53:17.865611+00:00,50000,Wise,843745.23,57.22,1,True,
