ts_utc,ccy,side,price
2026-09-16T07:05:39.520232+00:00,VND,sell,25747.0
2026-09-16T07:05:39.520232+00:00,VND,sell,25746.0
2026-09-16T07:05:39.520232+00:00,XAF,buy,606.6
2026-09-16T07:05:39.520232+00:00,XAF,buy,606.65
2026-09-16T07:05:39.520232+00:00,XAF,buy,606.7
2026-09-16T07:05:39.520232+00:00,XAF,buy,606.85
2026-09-16T07:05:39.520232+00:00,XAF,buy,606.94
2026-09-16T07:05:39.520232+00:00,XAF,buy,606.95
2026-09-16T07:05:39.520232+00:00,XAF,buy,606.99
2026-09-16T07:05:39.520232+00:00,XAF,buy,607.0
2026-09-16T07:05:39.520232+00:00,XAF,buy,607.0
2026-09-16T07:05:39.520232+00:00,XAF,buy,607.0
2026-09-16T07:05:39.520232+00:00,XAF,sell,609.0
2026-09-16T07:05:39.520232+00:00,XAF,sell,607.7
2026-09-16T07:05:39.520232+00:00,XAF,sell,607.61
2026-09-16T07:05:39.520232+00:00,XAF,sell,607.6
2026-09-16T07:05:39.520232+00:00,XAF,sell,607.59
2026-09-16T07:05:39.520232+00:00,XAF,sell,607.18
2026-09-16T07:05:39.520232+00:00,XAF,sell,607.15
2026-09-16T07:05:39.520232+00:00,XAF,sell,607.15
2026-09-16T07:05:39.520232+00:00,XAF,sell,607.13
2026-09-16T07:05:39.520232+00:00,XAF,sell,607.12
2026-09-16T07:05:39.520232+00:00,XOF,buy,584.89
2026-09-16T07:05:39.520232+00:00,XOF,buy,584.95
2026-09-16T07:05:39.520232+00:00,XOF,buy,584.99
2026-09-16T07:05:39.520232+00:00,XOF,buy,585.0
2026-09-16T07:05:39.520232+00:00,XOF,buy,585.5
2026-09-16T07:05:39.520232+00:00,XOF,buy,586.0
2026-09-16T07:05:39.520232+00:00,XOF,buy,586.89
2026-09-16T07:05:39.520232+00:00,XOF,buy,587.3
2026-09-16T07:05:39.520232+00:00,XOF,buy,587.5
2026-09-16T07:05:39.520232+00:00,XOF,buy,587.8
2026-09-16T07:05:39.520232+00:00,XOF,sell,602.3
2026-09-16T07:05:39.520232+00:00,XOF,sell,602.2
2026-09-16T07:05:39.520232+00:00,XOF,sell,596.4
2026-09-16T07:05:39.520232+00:00,XOF,sell,596.36
2026-09-16T07:05:39.520232+00:00,XOF,sell,594.42
2026-09-16T07:05:39.520232+00:00,XOF,sell,594.41
2026-09-16T07:05:39.520232+00:00,XOF,sell,594.41
2026-09-16T07:05:39.520232+00:00,XOF,sell,594.17
2026-09-16T07:05:39.520232+00:00,XOF,sell,594.16
2026-09-16T07:05:39.520232+00:00,XOF,sell,594.11
2026-09-16T07:05:39.520232+00:00,ZAR,buy,16.68
2026-09-16T07:05:39.520232+00:00,ZAR,buy,16.72
2026-09-16T07:05:39.520232+00:00,ZAR,buy,16.73
2026-09-16T07:05:39.520232+00:00,ZAR,buy,16.83
2026-09-16T07:05:39.520232+00:00,ZAR,buy,16.86
2026-09-16T07:05:39.520232+00:00,ZAR,buy,16.95
2026-09-16T07:05:39.520232+00:00,ZAR,buy,17.07
2026-09-16T07:05:39.520232+00:00,ZAR,buy,17.1
2026-09-16T07:05:39.520232+00:00,ZAR,buy,17.24
2026-09-16T07:05:39.520232+00:00,ZAR,buy,17.25
2026-09-16T07:05:39.520232+00:00,ZAR,sell,16.59
2026-09-16T07:05:39.520232+00:00,ZAR,sell,16.52
2026-09-16T07:05:39.520232+00:00,ZAR,sell,16.51
2026-09-16T07:05:39.520232+00:00,ZAR,sell,16.51
2026-09-16T07:05:39.520232+00:00,ZAR,sell,16.5
2026-09-16T07:05:39.520232+00:00,ZAR,sell,16.33
2026-09-16T07:05:39.520232+00:00,ZAR,sell,16.29
2026-09-16T07:05:39.520232+00:00,ZAR,sell,16.28
2026-09-16T07:05:39.520232+00:00,ZAR,sell,16.27
2026-09-16T07:05:39.520232+00:00,ZAR,sell,16.26
2026-09-16T07:05:39.520232+00:00,ZMW,buy,19.92
2026-09-16T07:05:39.520232+00:00,ZMW,buy,19.92
2026-09-16T07:05:39.520232+00:00,ZMW,buy,19.93
2026-09-16T07:05:39.520232+00:00,ZMW,buy,19.96
2026-09-16T07:05:39.520232+00:00,ZMW,buy,19.98
2026-09-16T07:05:39.520232+00:00,ZMW,buy,19.98
2026-09-16T07:05:39.520232+00:00,ZMW,buy,19.99
2026-09-16T07:05:39.520232+00:00,ZMW,buy,20.0
2026-09-16T07:05:39.520232+00:00,ZMW,buy,20.0
2026-09-16T07:05:39.520232+00:00,ZMW,buy,20.03
2026-09-16T07:05:39.520232+00:00,ZMW,sell,19.96
2026-09-16T07:05:39.520232+00:00,ZMW,sell,19.95
2026-09-16T07:05:39.520232+00:00,ZMW,sell,19.94
2026-09-16T07:05:39.520232+00:00,ZMW,sell,19.94
2026-09-16T07:05:39.520232+00:00,ZMW,sell,19.94
2026-09-16T07:05:39.520232+00:00,ZMW,sell,19.93
2026-09-16T07:05:39.520232+00:00,ZMW,sell,19.92
2026-09-16T07:05:39.520232+00:00,ZMW,sell,19.8
2026-09-16T07:05:39.520232+00:00,ZMW,sell,19.8
2026-09-16T07:05:39.520232+00:00,ZMW,sell,19.79
