ts_utc,venue,ccy,usdt_mid,usdc_mid,spread_bps,source_ok,error
2026-09-18T08:05:21.328624+00:00,IndependentReserve,SGD,1.27516,1.276295,8.9,True,
2026-09-18T08:05:21.328624+00:00,Coins.ph,PHP,62.775,62.785,1.59,True,
2026-09-18T08:05:21.328624+00:00,BTCTurk,TRY,48.385,48.4435,12.09,True,
2026-09-18T08:05:21.328624+00:00,Upbit,KRW,1374.0,1375.0,7.28,True,
2026-09-18T08:05:21.328624+00:00,Indodax,IDR,17629.5,17632.0,1.42,True,
2026-09-18T08:05:21.328624+00:00,Bitkub,THB,33.235,33.265,9.03,True,
2026-09-18T08:05:21.328624+00:00,Bithumb,KRW,1374.5,1375.0,3.64,True,
2026-09-18T08:05:21.328624+00:00,Coinone,KRW,1373.5,1374.5,7.28,True,
2026-09-18T08:05:21.328624+00:00,Paribu,TRY,48.5625,48.5815,3.91,True,
2026-09-18T08:05:21.328624+00:00,Pintu,IDR,17684.0,17673.0,-6.22,True,
2026-09-18T08:05:21.328624+00:00,Foxbit,BRL,5.13535,5.1404,9.83,True,
2026-09-18T08:05:21.328624+00:00,MercadoBitcoin,BRL,5.13655,5.14,6.72,True,
2026-09-18T09:05:23.953871+00:00,IndependentReserve,SGD,1.275605,1.27682,9.52,True,
2026-09-18T09:05:23.953871+00:00,Coins.ph,PHP,62.785,62.795,1.59,True,
2026-09-18T09:05:23.953871+00:00,BTCTurk,TRY,48.5075,48.4475,-12.37,True,
2026-09-18T09:05:23.953871+00:00,Upbit,KRW,1374.0,1374.0,0.0,True,
2026-09-18T09:05:23.953871+00:00,Indodax,IDR,17663.5,17641.5,-12.46,True,
2026-09-18T09:05:23.953871+00:00,Bitkub,THB,33.265,33.29,7.52,True,
2026-09-18T09:05:23.953871+00:00,Bithumb,KRW,1374.5,1375.5,7.28,True,
2026-09-18T09:05:23.953871+00:00,Coinone,KRW,1374.5,1375.5,7.28,True,
2026-09-18T09:05:23.953871+00:00,Paribu,TRY,48.5965,48.517,-16.36,True,
2026-09-18T09:05:23.953871+00:00,Pintu,IDR,17652.0,17673.0,11.9,True,
2026-09-18T09:05:23.953871+00:00,Foxbit,BRL,5.13495,5.14035,10.52,True,
2026-09-18T09:05:23.953871+00:00,MercadoBitcoin,BRL,5.13615,5.14105,9.54,True,
2026-09-18T10:05:25.170098+00:00,IndependentReserve,SGD,1.275625,1.27729,13.05,True,
2026-09-18T10:05:25.170098+00:00,Coins.ph,PHP,62.775,62.795,3.19,True,
2026-09-18T10:05:25.170098+00:00,BTCTurk,TRY,48.4335,48.4175,-3.3,True,
2026-09-18T10:05:25.170098+00:00,Upbit,KRW,1376.0,1377.0,7.27,True,
2026-09-18T10:05:25.170098+00:00,Indodax,IDR,17653.5,17642.5,-6.23,True,
2026-09-18T10:05:25.170098+00:00,Bitkub,THB,33.265,33.285,6.01,True,
2026-09-18T10:05:25.170098+00:00,Bithumb,KRW,1376.5,1376.5,0.0,True,
2026-09-18T10:05:25.170098+00:00,Coinone,KRW,1376.5,1376.5,0.0,True,
2026-09-18T10:05:25.170098+00:00,Paribu,TRY,48.5355,48.4665,-14.22,True,
2026-09-18T10:05:25.170098+00:00,Pintu,IDR,17650.0,17673.0,13.03,True,
2026-09-18T10:05:25.170098+00:00,Foxbit,BRL,5.13805,5.14255,8.76,True,
2026-09-18T10:05:25.170098+00:00,MercadoBitcoin,BRL,5.13795,5.1419,7.69,True,
2026-09-18T11:05:25.942546+00:00,IndependentReserve,SGD,1.276455,1.27808,12.73,True,
2026-09-18T11:05:25.942546+00:00,Coins.ph,PHP,62.805,62.825,3.18,True,
2026-09-18T11:05:25.942546+00:00,BTCTurk,TRY,48.5015,48.447,-11.24,True,
2026-09-18T11:05:25.942546+00:00,Upbit,KRW,1377.0,1377.0,0.0,True,
2026-09-18T11:05:25.942546+00:00,Indodax,IDR,17664.5,17680.5,9.06,True,
2026-09-18T11:05:25.942546+00:00,Bitkub,THB,33.245,33.24,-1.5,True,
2026-09-18T11:05:25.942546+00:00,Bithumb,KRW,1376.5,1377.5,7.26,True,
2026-09-18T11:05:25.942546+00:00,Coinone,KRW,1376.5,1377.5,7.26,True,
2026-09-18T11:05:25.942546+00:00,Paribu,TRY,48.5265,48.4575,-14.22,True,
2026-09-18T11:05:25.942546+00:00,Pintu,IDR,17653.0,17673.0,11.33,True,
2026-09-18T11:05:25.942546+00:00,Foxbit,BRL,5.13975,5.1442,8.66,True,
2026-09-18T11:05:25.942546+00:00,MercadoBitcoin,BRL,5.14045,5.14365,6.23,True,
2026-09-18T12:05:21.808549+00:00,IndependentReserve,SGD,1.276995,1.27878,13.98,True,
2026-09-18T12:05:21.808549+00:00,Coins.ph,PHP,62.775,62.805,4.78,True,
2026-09-18T12:05:21.808549+00:00,BTCTurk,TRY,48.554,48.494,-12.36,True,
2026-09-18T12:05:21.808549+00:00,Upbit,KRW,1378.0,1379.0,7.26,True,
2026-09-18T12:05:21.808549+00:00,Indodax,IDR,17664.5,17705.5,23.21,True,
2026-09-18T12:05:21.808549+00:00,Bitkub,THB,33.265,33.27,1.5,True,
2026-09-18T12:05:21.808549+00:00,Bithumb,KRW,1378.5,1378.0,-3.63,True,
2026-09-18T12:05:21.808549+00:00,Coinone,KRW,1377.5,1378.5,7.26,True,
2026-09-18T12:05:21.808549+00:00,Paribu,TRY,48.5565,48.5405,-3.3,True,
2026-09-18T12:05:21.808549+00:00,Pintu,IDR,17654.0,17674.0,11.33,True,
2026-09-18T12:05:21.808549+00:00,Foxbit,BRL,5.13615,5.14055,8.57,True,
2026-09-18T12:05:21.808549+00:00,MercadoBitcoin,BRL,5.13755,5.141,6.72,True,
2026-09-18T13:05:20.955848+00:00,IndependentReserve,SGD,1.27705,1.278925,14.68,True,
2026-09-18T13:05:20.955848+00:00,Coins.ph,PHP,62.785,62.815,4.78,True,
2026-09-18T13:05:20.955848+00:00,BTCTurk,TRY,48.5965,48.5375,-12.14,True,
2026-09-18T13:05:20.955848+00:00,Upbit,KRW,1377.0,1379.0,14.52,True,
2026-09-18T13:05:20.955848+00:00,Indodax,IDR,17678.5,17683.5,2.83,True,
2026-09-18T13:05:20.955848+00:00,Bitkub,THB,33.285,33.26,-7.51,True,
2026-09-18T13:05:20.955848+00:00,Bithumb,KRW,1377.5,1378.5,7.26,True,
2026-09-18T13:05:20.955848+00:00,Coinone,KRW,1377.5,1378.5,7.26,True,
2026-09-18T13:05:20.955848+00:00,Paribu,TRY,48.6075,48.6115,0.82,True,
2026-09-18T13:05:20.955848+00:00,Pintu,IDR,17659.0,17673.0,7.93,True,
2026-09-18T13:05:20.955848+00:00,Foxbit,BRL,5.15285,5.1556,5.34,True,
2026-09-18T13:05:20.955848+00:00,MercadoBitcoin,BRL,5.15245,5.1565,7.86,True,
2026-09-18T14:05:23.544399+00:00,IndependentReserve,SGD,1.27741,1.28007,20.82,True,
2026-09-18T14:05:23.544399+00:00,Coins.ph,PHP,62.855,62.895,6.36,True,
2026-09-18T14:05:23.544399+00:00,BTCTurk,TRY,48.5425,48.4725,-14.42,True,
2026-09-18T14:05:23.544399+00:00,Upbit,KRW,1375.0,1377.0,14.55,True,
2026-09-18T14:05:23.544399+00:00,Indodax,IDR,17601.5,17657.0,31.53,True,
2026-09-18T14:05:23.544399+00:00,Bitkub,THB,33.265,33.255,-3.01,True,
2026-09-18T14:05:23.544399+00:00,Bithumb,KRW,1374.5,1375.5,7.28,True,
2026-09-18T14:05:23.544399+00:00,Coinone,KRW,1374.5,1375.5,7.28,True,
2026-09-18T14:05:23.544399+00:00,Paribu,TRY,48.5695,48.515,-11.22,True,
2026-09-18T14:05:23.544399+00:00,Pintu,IDR,17658.0,17671.0,7.36,True,
2026-09-18T14:05:23.544399+00:00,Foxbit,BRL,5.16235,5.16555,6.2,True,
2026-09-18T14:05:23.544399+00:00,MercadoBitcoin,BRL,5.16255,5.1668,8.23,True,
2026-09-18T15:05:21.221596+00:00,IndependentReserve,SGD,1.2776,1.27862,7.98,True,
2026-09-18T15:05:21.221596+00:00,Coins.ph,PHP,62.905,62.91,0.79,True,
2026-09-18T15:05:21.221596+00:00,BTCTurk,TRY,48.5215,48.453,-14.12,True,
2026-09-18T15:05:21.221596+00:00,Upbit,KRW,1371.0,1372.0,7.29,True,
2026-09-18T15:05:21.221596+00:00,Indodax,IDR,17552.5,17582.5,17.09,True,
2026-09-18T15:05:21.221596+00:00,Bitkub,THB,33.21,33.235,7.53,True,
2026-09-18T15:05:21.221596+00:00,Bithumb,KRW,1372.5,1372.0,-3.64,True,
2026-09-18T15:05:21.221596+00:00,Coinone,KRW,1373.5,1373.5,0.0,True,
2026-09-18T15:05:21.221596+00:00,Paribu,TRY,48.5635,48.4555,-22.24,True,
2026-09-18T15:05:21.221596+00:00,Pintu,IDR,17661.0,17667.0,3.4,True,
2026-09-18T15:05:21.221596+00:00,Foxbit,BRL,5.16845,5.171,4.93,True,
2026-09-18T15:05:21.221596+00:00,MercadoBitcoin,BRL,5.16895,5.17155,5.03,True,
2026-09-18T16:05:20.812011+00:00,IndependentReserve,SGD,1.277405,1.278255,6.65,True,
2026-09-18T16:05:20.812011+00:00,Coins.ph,PHP,62.91,62.9,-1.59,True,
2026-09-18T16:05:20.812011+00:00,BTCTurk,TRY,48.5015,48.438,-13.09,True,
2026-09-18T16:05:20.812011+00:00,Upbit,KRW,1369.0,1369.0,0.0,True,
2026-09-18T16:05:20.812011+00:00,Indodax,IDR,17565.5,17608.5,24.48,True,
2026-09-18T16:05:20.812011+00:00,Bitkub,THB,33.245,33.245,0.0,True,
2026-09-18T16:05:20.812011+00:00,Bithumb,KRW,1370.5,1370.5,0.0,True,
2026-09-18T16:05:20.812011+00:00,Coinone,KRW,1370.5,1370.5,0.0,True,
2026-09-18T16:05:20.812011+00:00,Paribu,TRY,48.5435,48.4605,-17.1,True,
2026-09-18T16:05:20.812011+00:00,Pintu,IDR,17597.0,17606.0,5.11,True,
2026-09-18T16:05:20.812011+00:00,Foxbit,BRL,5.16965,5.17415,8.7,True,
2026-09-18T16:05:20.812011+00:00,MercadoBitcoin,BRL,5.16895,5.17255,6.96,True,
2026-09-18T17:05:29.327018+00:00,IndependentReserve,SGD,1.27625,1.276865,4.82,True,
2026-09-18T17:05:29.327018+00:00,Coins.ph,PHP,62.84,62.825,-2.39,True,
2026-09-18T17:05:29.327018+00:00,BTCTurk,TRY,48.4685,48.4525,-3.3,True,
2026-09-18T17:05:29.327018+00:00,Upbit,KRW,1368.0,1369.0,7.31,True,
2026-09-18T17:05:29.327018+00:00,Indodax,IDR,17567.5,17572.5,2.85,True,
2026-09-18T17:05:29.327018+00:00,Bitkub,THB,33.16,33.155,-1.51,True,
2026-09-18T17:05:29.327018+00:00,Bithumb,KRW,1369.5,1369.0,-3.65,True,
2026-09-18T17:05:29.327018+00:00,Coinone,KRW,1368.5,1368.5,0.0,True,
2026-09-18T17:05:29.327018+00:00,Paribu,TRY,48.5015,48.4455,-11.55,True,
2026-09-18T17:05:29.327018+00:00,Pintu,IDR,17598.0,17604.0,3.41,True,
2026-09-18T17:05:29.327018+00:00,Foxbit,BRL,5.15695,5.1579,1.84,True,
2026-09-18T17:05:29.327018+00:00,MercadoBitcoin,BRL,5.15555,5.15585,0.58,True,
2026-09-18T18:05:24.247885+00:00,IndependentReserve,SGD,1.276005,1.27626,2.0,True,
2026-09-18T18:05:24.247885+00:00,Coins.ph,PHP,62.835,62.83,-0.8,True,
2026-09-18T18:05:24.247885+00:00,BTCTurk,TRY,48.4385,48.4035,-7.23,True,
2026-09-18T18:05:24.247885+00:00,Upbit,KRW,1366.0,1369.0,21.96,True,
2026-09-18T18:05:24.247885+00:00,Indodax,IDR,17567.5,17595.5,15.94,True,
2026-09-18T18:05:24.247885+00:00,Bitkub,THB,32.94,33.0,18.21,True,
2026-09-18T18:05:24.247885+00:00,Bithumb,KRW,1367.5,1368.5,7.31,True,
2026-09-18T18:05:24.247885+00:00,Coinone,KRW,1367.5,1367.5,0.0,True,
2026-09-18T18:05:24.247885+00:00,Paribu,TRY,48.4915,48.484,-1.55,True,
2026-09-18T18:05:24.247885+00:00,Pintu,IDR,17599.0,17604.0,2.84,True,
2026-09-18T18:05:24.247885+00:00,Foxbit,BRL,5.15735,5.15905,3.3,True,
2026-09-18T18:05:24.247885+00:00,MercadoBitcoin,BRL,5.15815,5.1588,1.26,True,
2026-09-18T19:05:22.404979+00:00,IndependentReserve,SGD,1.2761,1.276185,0.67,True,
2026-09-18T19:05:22.404979+00:00,Coins.ph,PHP,62.835,62.825,-1.59,True,
2026-09-18T19:05:22.404979+00:00,BTCTurk,TRY,48.5285,48.4635,-13.39,True,
2026-09-18T19:05:22.404979+00:00,Upbit,KRW,1366.0,1365.0,-7.32,True,
2026-09-18T19:05:22.404979+00:00,Indodax,IDR,17545.5,17569.0,13.39,True,
2026-09-18T19:05:22.404979+00:00,Bitkub,THB,32.965,32.955,-3.03,True,
2026-09-18T19:05:22.404979+00:00,Bithumb,KRW,1367.5,1367.5,0.0,True,
2026-09-18T19:05:22.404979+00:00,Coinone,KRW,1366.5,1366.5,0.0,True,
2026-09-18T19:05:22.404979+00:00,Paribu,TRY,48.5385,48.5525,2.88,True,
2026-09-18T19:05:22.404979+00:00,Pintu,IDR,17599.0,17605.0,3.41,True,
2026-09-18T19:05:22.404979+00:00,Foxbit,BRL,5.1564,5.15855,4.17,True,
2026-09-18T19:05:22.404979+00:00,MercadoBitcoin,BRL,5.15675,5.15755,1.55,True,
2026-09-18T20:05:28.740620+00:00,IndependentReserve,SGD,1.27505,1.275125,0.59,True,
2026-09-18T20:05:28.740620+00:00,Coins.ph,PHP,62.835,62.835,0.0,True,
2026-09-18T20:05:28.740620+00:00,BTCTurk,TRY,48.536,48.422,-23.49,True,
2026-09-18T20:05:28.740620+00:00,Upbit,KRW,1363.0,1363.0,0.0,True,
2026-09-18T20:05:28.740620+00:00,Indodax,IDR,17502.5,17574.0,40.85,True,
2026-09-18T20:05:28.740620+00:00,Bitkub,THB,32.94,32.955,4.55,True,
2026-09-18T20:05:28.740620+00:00,Bithumb,KRW,1363.5,1364.5,7.33,True,
2026-09-18T20:05:28.740620+00:00,Coinone,KRW,1363.5,1364.0,3.67,True,
2026-09-18T20:05:28.740620+00:00,Paribu,TRY,48.5285,48.4955,-6.8,True,
2026-09-18T20:05:28.740620+00:00,Pintu,IDR,17599.0,17603.0,2.27,True,
2026-09-18T20:05:28.740620+00:00,Foxbit,BRL,5.15575,5.15745,3.3,True,
2026-09-18T20:05:28.740620+00:00,MercadoBitcoin,BRL,5.15735,5.1589,3.01,True,
2026-09-18T21:05:22.339413+00:00,IndependentReserve,SGD,1.276405,1.276455,0.39,True,
2026-09-18T21:05:22.339413+00:00,Coins.ph,PHP,62.835,62.825,-1.59,True,
2026-09-18T21:05:22.339413+00:00,BTCTurk,TRY,48.507,48.423,-17.32,True,
2026-09-18T21:05:22.339413+00:00,Upbit,KRW,1364.0,1365.0,7.33,True,
2026-09-18T21:05:22.339413+00:00,Indodax,IDR,17505.5,17561.0,31.7,True,
2026-09-18T21:05:22.339413+00:00,Bitkub,THB,32.955,32.955,0.0,True,
2026-09-18T21:05:22.339413+00:00,Bithumb,KRW,1364.5,1364.5,0.0,True,
2026-09-18T21:05:22.339413+00:00,Coinone,KRW,1364.5,1364.5,0.0,True,
2026-09-18T21:05:22.339413+00:00,Paribu,TRY,48.5065,48.488,-3.81,True,
2026-09-18T21:05:22.339413+00:00,Pintu,IDR,17601.0,17602.0,0.57,True,
2026-09-18T21:05:22.339413+00:00,Foxbit,BRL,5.16275,5.16085,-3.68,True,
2026-09-18T21:05:22.339413+00:00,MercadoBitcoin,BRL,5.16355,5.16195,-3.1,True,
2026-09-18T22:05:25.010484+00:00,IndependentReserve,SGD,1.27674,1.27651,-1.8,True,
2026-09-18T22:05:25.010484+00:00,Coins.ph,PHP,62.845,62.825,-3.18,True,
2026-09-18T22:05:25.010484+00:00,BTCTurk,TRY,48.394,48.367,-5.58,True,
2026-09-18T22:05:25.010484+00:00,Upbit,KRW,1365.0,1367.0,14.65,True,
2026-09-18T22:05:25.010484+00:00,Indodax,IDR,17505.5,17518.0,7.14,True,
2026-09-18T22:05:25.010484+00:00,Bitkub,THB,32.945,32.94,-1.52,True,
2026-09-18T22:05:25.010484+00:00,Bithumb,KRW,1365.5,1365.5,0.0,True,
2026-09-18T22:05:25.010484+00:00,Coinone,KRW,1364.5,1365.5,7.33,True,
2026-09-18T22:05:25.010484+00:00,Paribu,TRY,48.4245,48.4365,2.48,True,
2026-09-18T22:05:25.010484+00:00,Pintu,IDR,17602.0,17602.0,0.0,True,
2026-09-18T22:05:25.010484+00:00,Foxbit,BRL,5.16795,5.1677,-0.48,True,
2026-09-18T22:05:25.010484+00:00,MercadoBitcoin,BRL,5.16805,5.16835,0.58,True,
2026-09-18T23:05:23.591008+00:00,IndependentReserve,SGD,1.27688,1.27656,-2.51,True,
2026-09-18T23:05:23.591008+00:00,Coins.ph,PHP,62.845,62.825,-3.18,True,
2026-09-18T23:05:23.591008+00:00,BTCTurk,TRY,48.42,48.31,-22.72,True,
2026-09-18T23:05:23.591008+00:00,Upbit,KRW,1367.0,1367.0,0.0,True,
2026-09-18T23:05:23.591008+00:00,Indodax,IDR,17502.5,17548.0,26.0,True,
2026-09-18T23:05:23.591008+00:00,Bitkub,THB,32.945,32.95,1.52,True,
2026-09-18T23:05:23.591008+00:00,Bithumb,KRW,1366.5,1367.5,7.32,True,
2026-09-18T23:05:23.591008+00:00,Coinone,KRW,1367.5,1367.5,0.0,True,
2026-09-18T23:05:23.591008+00:00,Paribu,TRY,48.4225,48.3775,-9.29,True,
2026-09-18T23:05:23.591008+00:00,Pintu,IDR,17603.0,17602.0,-0.57,True,
2026-09-18T23:05:23.591008+00:00,Foxbit,BRL,5.16745,5.16715,-0.58,True,
2026-09-18T23:05:23.591008+00:00,MercadoBitcoin,BRL,5.16755,5.16785,0.58,True,
2026-09-19T00:05:24.083938+00:00,IndependentReserve,SGD,1.27688,1.276575,-2.39,True,
2026-09-19T00:05:24.083938+00:00,Coins.ph,PHP,62.845,62.825,-3.18,True,
2026-09-19T00:05:24.083938+00:00,BTCTurk,TRY,48.2885,48.312,4.87,True,
2026-09-19T00:05:24.083938+00:00,Upbit,KRW,1369.0,1366.0,-21.91,True,
2026-09-19T00:05:24.083938+00:00,Indodax,IDR,17502.5,17502.5,0.0,True,
2026-09-19T00:05:24.083938+00:00,Bitkub,THB,33.115,33.085,-9.06,True,
2026-09-19T00:05:24.083938+00:00,Bithumb,KRW,1368.5,1367.5,-7.31,True,
2026-09-19T00:05:24.083938+00:00,Coinone,KRW,1368.5,1368.5,0.0,True,
2026-09-19T00:05:24.083938+00:00,Paribu,TRY,48.4115,48.4135,0.41,True,
2026-09-19T00:05:24.083938+00:00,Pintu,IDR,17604.0,17602.0,-1.14,True,
2026-09-19T00:05:24.083938+00:00,Foxbit,BRL,5.16615,5.16815,3.87,True,
2026-09-19T00:05:24.083938+00:00,MercadoBitcoin,BRL,5.16625,5.1681,3.58,True,
2026-09-19T01:05:24.353757+00:00,IndependentReserve,SGD,1.27654,1.2766,0.47,True,
2026-09-19T01:05:24.353757+00:00,Coins.ph,PHP,62.845,62.845,0.0,True,
2026-09-19T01:05:24.353757+00:00,BTCTurk,TRY,48.2755,48.2645,-2.28,True,
2026-09-19T01:05:24.353757+00:00,Upbit,KRW,1374.0,1373.0,-7.28,True,
2026-09-19T01:05:24.353757+00:00,Indodax,IDR,17509.5,17511.5,1.14,True,
2026-09-19T01:05:24.353757+00:00,Bitkub,THB,33.09,33.1,3.02,True,
2026-09-19T01:05:24.353757+00:00,Bithumb,KRW,1373.5,1374.5,7.28,True,
2026-09-19T01:05:24.353757+00:00,Coinone,KRW,1374.5,1375.5,7.28,True,
2026-09-19T01:05:24.353757+00:00,Paribu,TRY,48.3905,48.354,-7.54,True,
2026-09-19T01:05:24.353757+00:00,Pintu,IDR,17604.0,17602.0,-1.14,True,
2026-09-19T01:05:24.353757+00:00,Foxbit,BRL,5.16585,5.16655,1.36,True,
2026-09-19T01:05:24.353757+00:00,MercadoBitcoin,BRL,5.16465,5.1652,1.06,True,
2026-09-19T02:05:22.067117+00:00,IndependentReserve,SGD,1.27705,1.2767,-2.74,True,
2026-09-19T02:05:22.067117+00:00,Coins.ph,PHP,62.85,62.845,-0.8,True,
2026-09-19T02:05:22.067117+00:00,BTCTurk,TRY,48.243,48.263,4.15,True,
2026-09-19T02:05:22.067117+00:00,Upbit,KRW,1373.0,1373.0,0.0,True,
2026-09-19T02:05:22.067117+00:00,Indodax,IDR,17512.5,17504.5,-4.57,True,
2026-09-19T02:05:22.067117+00:00,Bitkub,THB,33.135,33.15,4.53,True,
2026-09-19T02:05:22.067117+00:00,Bithumb,KRW,1373.5,1374.5,7.28,True,
2026-09-19T02:05:22.067117+00:00,Coinone,KRW,1373.5,1373.5,0.0,True,
2026-09-19T02:05:22.067117+00:00,Paribu,TRY,48.3735,48.351,-4.65,True,
2026-09-19T02:05:22.067117+00:00,Pintu,IDR,17601.0,17603.0,1.14,True,
2026-09-19T02:05:22.067117+00:00,Foxbit,BRL,5.16435,5.16685,4.84,True,
2026-09-19T02:05:22.067117+00:00,MercadoBitcoin,BRL,5.16535,5.1659,1.06,True,
2026-09-19T03:05:21.464739+00:00,IndependentReserve,SGD,1.276535,1.27624,-2.31,True,
2026-09-19T03:05:21.464739+00:00,Coins.ph,PHP,62.835,62.845,1.59,True,
2026-09-19T03:05:21.464739+00:00,BTCTurk,TRY,47.9615,48.1525,39.82,True,
2026-09-19T03:05:21.464739+00:00,Upbit,KRW,1372.0,1372.0,0.0,True,
2026-09-19T03:05:21.464739+00:00,Indodax,IDR,17522.5,17525.0,1.43,True,
2026-09-19T03:05:21.464739+00:00,Bitkub,THB,33.14,33.145,1.51,True,
2026-09-19T03:05:21.464739+00:00,Bithumb,KRW,1372.5,1373.5,7.29,True,
2026-09-19T03:05:21.464739+00:00,Coinone,KRW,1371.5,1371.5,0.0,True,
2026-09-19T03:05:21.464739+00:00,Paribu,TRY,48.3605,48.3445,-3.31,True,
2026-09-19T03:05:21.464739+00:00,Pintu,IDR,17601.0,17603.0,1.14,True,
2026-09-19T03:05:21.464739+00:00,Foxbit,BRL,5.16295,5.16625,6.39,True,
2026-09-19T03:05:21.464739+00:00,MercadoBitcoin,BRL,5.16315,5.1659,5.33,True,
2026-09-19T04:05:24.855706+00:00,IndependentReserve,SGD,1.276595,1.276465,-1.02,True,
2026-09-19T04:05:24.855706+00:00,Coins.ph,PHP,62.84,62.85,1.59,True,
2026-09-19T04:05:24.855706+00:00,BTCTurk,TRY,48.1475,48.1265,-4.36,True,
2026-09-19T04:05:24.855706+00:00,Upbit,KRW,1372.0,1372.0,0.0,True,
2026-09-19T04:05:24.855706+00:00,Indodax,IDR,17524.5,17515.5,-5.14,True,
2026-09-19T04:05:24.855706+00:00,Bitkub,THB,33.215,33.23,4.52,True,
2026-09-19T04:05:24.855706+00:00,Bithumb,KRW,1372.5,1373.0,3.64,True,
2026-09-19T04:05:24.855706+00:00,Coinone,KRW,1371.5,1372.5,7.29,True,
2026-09-19T04:05:24.855706+00:00,Paribu,TRY,48.2935,48.2635,-6.21,True,
2026-09-19T04:05:24.855706+00:00,Pintu,IDR,17603.0,17603.0,0.0,True,
2026-09-19T04:05:24.855706+00:00,Foxbit,BRL,5.16325,5.1665,6.29,True,
2026-09-19T04:05:24.855706+00:00,MercadoBitcoin,BRL,5.16145,5.1652,7.27,True,
2026-09-19T05:05:24.187596+00:00,IndependentReserve,SGD,1.27645,1.27633,-0.94,True,
2026-09-19T05:05:24.187596+00:00,Coins.ph,PHP,62.84,62.845,0.8,True,
2026-09-19T05:05:24.187596+00:00,BTCTurk,TRY,48.1735,48.1425,-6.44,True,
2026-09-19T05:05:24.187596+00:00,Upbit,KRW,1371.0,1370.0,-7.29,True,
2026-09-19T05:05:24.187596+00:00,Indodax,IDR,17519.5,17516.0,-2.0,True,
2026-09-19T05:05:24.187596+00:00,Bitkub,THB,33.175,33.18,1.51,True,
2026-09-19T05:05:24.187596+00:00,Bithumb,KRW,1370.5,1370.5,0.0,True,
2026-09-19T05:05:24.187596+00:00,Coinone,KRW,1369.5,1370.5,7.3,True,
2026-09-19T05:05:24.187596+00:00,Paribu,TRY,48.2855,48.328,8.8,True,
2026-09-19T05:05:24.187596+00:00,Pintu,IDR,17555.0,17563.0,4.56,True,
2026-09-19T05:05:24.187596+00:00,Foxbit,BRL,5.16305,5.16615,6.0,True,
2026-09-19T05:05:24.187596+00:00,MercadoBitcoin,BRL,5.16115,5.1649,7.27,True,
2026-09-19T06:05:20.579008+00:00,IndependentReserve,SGD,1.27587,1.276065,1.53,True,
2026-09-19T06:05:20.579008+00:00,Coins.ph,PHP,62.845,62.85,0.8,True,
2026-09-19T06:05:20.579008+00:00,BTCTurk,TRY,48.218,48.1755,-8.81,True,
2026-09-19T06:05:20.579008+00:00,Upbit,KRW,1369.0,1369.0,0.0,True,
2026-09-19T06:05:20.579008+00:00,Indodax,IDR,17521.5,17559.5,21.69,True,
2026-09-19T06:05:20.579008+00:00,Bitkub,THB,33.175,33.175,0.0,True,
2026-09-19T06:05:20.579008+00:00,Bithumb,KRW,1368.5,1368.0,-3.65,True,
2026-09-19T06:05:20.579008+00:00,Coinone,KRW,1368.5,1368.5,0.0,True,
2026-09-19T06:05:20.579008+00:00,Paribu,TRY,48.339,48.2795,-12.31,True,
2026-09-19T06:05:20.579008+00:00,Pintu,IDR,17555.0,17563.0,4.56,True,
2026-09-19T06:05:20.579008+00:00,Foxbit,BRL,5.16305,5.1648,3.39,True,
2026-09-19T06:05:20.579008+00:00,MercadoBitcoin,BRL,5.16095,5.16505,7.94,True,
2026-09-19T07:05:27.231940+00:00,IndependentReserve,SGD,1.275775,1.276065,2.27,True,
2026-09-19T07:05:27.231940+00:00,Coins.ph,PHP,62.845,62.855,1.59,True,
2026-09-19T07:05:27.231940+00:00,BTCTurk,TRY,48.3625,48.338,-5.07,True,
2026-09-19T07:05:27.231940+00:00,Upbit,KRW,1370.0,1369.0,-7.3,True,
2026-09-19T07:05:27.231940+00:00,Indodax,IDR,17528.5,17515.0,-7.7,True,
2026-09-19T07:05:27.231940+00:00,Bitkub,THB,33.125,33.13,1.51,True,
2026-09-19T07:05:27.231940+00:00,Bithumb,KRW,1368.5,1368.0,-3.65,True,
2026-09-19T07:05:27.231940+00:00,Coinone,KRW,1368.5,1368.5,0.0,True,
2026-09-19T07:05:27.231940+00:00,Paribu,TRY,48.3955,48.38,-3.2,True,
2026-09-19T07:05:27.231940+00:00,Pintu,IDR,17553.0,17564.0,6.27,True,
2026-09-19T07:05:27.231940+00:00,Foxbit,BRL,5.16265,5.16465,3.87,True,
2026-09-19T07:05:27.231940+00:00,MercadoBitcoin,BRL,5.16125,5.16515,7.56,True,
2026-09-19T08:05:19.237325+00:00,IndependentReserve,SGD,1.27604,1.27624,1.57,True,
2026-09-19T08:05:19.237325+00:00,Coins.ph,PHP,62.855,62.855,0.0,True,
2026-09-19T08:05:19.237325+00:00,BTCTurk,TRY,48.274,48.2975,4.87,True,
2026-09-19T08:05:19.237325+00:00,Upbit,KRW,1368.0,1368.0,0.0,True,
2026-09-19T08:05:19.237325+00:00,Indodax,IDR,17570.5,17529.0,-23.62,True,
2026-09-19T08:05:19.237325+00:00,Bitkub,THB,33.155,33.145,-3.02,True,
2026-09-19T08:05:19.237325+00:00,Bithumb,KRW,1368.5,1369.5,7.31,True,
2026-09-19T08:05:19.237325+00:00,Coinone,KRW,1368.5,1368.5,0.0,True,
